nameLast,nameFirst,playerID,lgID,Age,year,reliability,mIP,mW,mL,mSV,mH,mR,mER,bsrER,ERA,mHR,mSO,mBB,mIBB,mHBP,mWP,mBK
Seibel,Phil,seibeph01,AL,26,2005,0.04,27,1,1,0,26,14,13,13,4.33,3,19,11,1,1,1,0
Alvarez,Juan,alvarju01,NL,32,2005,0.19,26,1,2,0,25,13,12,13,4.33,4,19,11,1,1,1,0
Durocher,Jayson,durocja01,NL,31,2005,0.19,26,2,1,0,25,13,12,13,4.33,4,20,10,1,1,1,0
Mercedes,Jose,mercejo02,NL,34,2005,0.05,26,1,1,0,26,13,12,13,4.33,3,18,10,1,1,1,0
Crowell,Jim,croweji01,NL,31,2005,0.03,27,1,1,0,28,14,13,13,4.33,3,19,10,1,1,1,0
Miller,Trever,milletr02,AL,32,2005,0.49,55,2,2,2,55,29,26,27,4.34,6,43,22,3,3,2,0
Cabrera,Fernando,cabrefe01,AL,24,2005,0.06,28,2,1,0,27,15,14,13,4.34,3,21,10,1,1,1,0
Plesac,Dan,plesada01,NL,43,2005,0.28,28,2,2,1,28,14,13,14,4.34,4,23,11,1,1,1,0
Guthrie,Mark,guthrma01,NL,40,2005,0.33,29,2,2,0,29,14,13,15,4.34,4,21,12,2,1,2,0
Manon,Julio,manonju01,NL,32,2005,0.18,28,1,2,0,28,14,13,14,4.34,3,20,12,1,1,1,0
Levrault,Allen,levraal01,NL,28,2005,0.17,28,1,1,0,29,14,13,14,4.34,3,21,11,1,1,1,0
Izquierdo,Hansel,izquiha02,NL,28,2005,0.1,29,2,1,0,29,15,14,14,4.34,3,21,12,1,2,1,0
Wright,Jaret,wrighja02,NL,30,2005,0.72,141,10,8,1,143,74,68,68,4.34,13,117,58,4,4,7,0
Eyre,Scott,eyresc01,NL,33,2005,0.57,57,2,3,1,57,29,26,29,4.34,7,44,26,3,1,4,0
Fuentes,Brian,fuentbr01,NL,30,2005,0.54,55,3,3,1,54,28,26,27,4.34,6,52,23,3,4,2,0
Zerbe,Chad,zerbech01,NL,33,2005,0.37,31,1,1,0,33,16,15,15,4.35,3,19,11,1,1,1,0
Coggin,Dave,coggida01,NL,29,2005,0.22,31,2,2,0,31,17,15,15,4.35,3,24,14,1,1,2,0
Gosling,Mike,goslimi01,NL,25,2005,0.22,61,3,3,0,60,31,29,30,4.35,8,44,24,2,3,3,0
Telemaco,Amaury,telemam01,NL,31,2005,0.49,61,2,3,0,59,31,29,30,4.35,9,41,21,2,3,3,0
Ankiel,Rick,ankieri01,NL,26,2005,0.1,30,2,1,0,30,16,14,15,4.35,4,23,10,1,2,1,0
Pearce,Josh,pearcjo01,NL,28,2005,0.12,31,2,2,0,32,16,15,15,4.35,3,21,11,1,1,1,0
Weaver,Jeff,weaveje01,NL,29,2005,0.82,182,10,10,0,193,94,88,88,4.35,17,127,57,6,11,6,0
Parra,Jose,parrajo01,NL,33,2005,0.17,32,2,2,0,33,16,15,16,4.36,4,24,13,1,1,1,0
Armas Jr.,Tony,armasto02,NL,27,2005,0.62,99,5,6,0,93,51,48,48,4.36,14,76,45,5,4,3,0
Marquis,Jason,marquja01,NL,27,2005,0.75,156,10,7,0,164,77,71,80,4.36,20,109,57,3,7,5,0
Wheeler,Daniel,wheelda01,NL,28,2005,0.53,63,3,3,1,66,32,29,32,4.36,8,49,22,3,2,3,0
Beirne,Kevin,beirnke01,NL,31,2005,0.1,34,2,2,0,34,17,16,17,4.37,4,25,13,1,2,1,0
Majewski,Gary,majewga01,NL,25,2005,0.19,35,2,2,1,37,19,16,18,4.37,4,26,12,1,2,1,0
Seo,Jae Weong,seoja01,NL,28,2005,0.73,135,6,9,0,142,71,65,66,4.37,16,80,46,7,4,2,0
Fox,Chad,foxch02,NL,35,2005,0.32,35,2,2,1,34,18,17,17,4.37,4,31,17,2,1,2,0
Malaska,Mark,malasma01,AL,27,2005,0.26,37,2,2,0,37,20,18,18,4.38,4,27,16,2,2,1,0
Mantei,Matt,mantema01,NL,32,2005,0.39,36,2,3,8,35,20,18,17,4.38,5,33,14,1,1,1,0
Wuertz,Michael,wuertmi01,NL,27,2005,0.25,39,2,2,1,37,20,19,19,4.38,5,33,17,1,1,2,0
Fortunato,Bartolome,fortuba01,NL,31,2005,0.23,38,2,2,1,38,19,18,19,4.38,5,30,16,1,1,2,0
Haren,Danny,harenda01,NL,25,2005,0.52,77,4,5,0,78,40,38,37,4.38,9,55,27,2,4,3,0
Brooks,Frank,brookfr01,NL,27,2005,0.16,37,2,2,0,35,19,18,18,4.38,6,30,15,2,1,1,0
Lopez,Aquilino,lopezaq01,AL,30,2005,0.44,43,2,2,3,41,23,21,21,4.4,5,33,19,2,3,1,0
Loe,Kameron,loeka01,AL,24,2005,0.07,46,2,2,0,46,26,23,22,4.4,5,33,18,1,2,2,0
Teut,Nate,teutna01,NL,29,2005,0.03,43,2,2,0,44,23,21,21,4.4,5,32,16,2,2,1,0
Washburn,Jarrod,washbja01,AL,31,2005,0.8,155,10,9,0,159,80,76,76,4.41,22,97,46,2,6,4,1
Seanez,Rudy,seaneru01,NL,37,2005,0.41,49,3,3,0,48,25,23,25,4.41,6,42,22,3,1,4,0
Kieschnick,Brooks,kiescbr01,NL,33,2005,0.47,52,2,2,0,56,27,25,26,4.41,6,37,17,3,2,2,0
Van Hekken,Andy,vanhean01,AL,26,2005,0.1,60,3,4,0,63,32,29,30,4.42,7,40,21,1,2,2,0
Frasor,Jason,frasoja01,AL,28,2005,0.43,59,3,4,9,59,30,29,29,4.42,6,45,26,2,2,3,1
Gaudin,Chad,gaudich01,AL,22,2005,0.44,56,3,2,0,60,30,27,28,4.42,6,41,20,2,3,1,0
Bauer,Rick,bauerri01,AL,28,2005,0.58,59,3,2,0,58,33,30,28,4.42,6,41,23,2,3,3,0
Kile,Darryl,kileda01,NL,37,2005,0.24,60,3,3,0,62,31,29,30,4.42,7,42,22,2,3,1,0
Finley,Chuck,finlech01,NL,43,2005,0.42,60,3,4,0,62,32,30,29,4.42,6,48,24,2,2,2,0
Neugebauer,Nick,neugeni01,NL,25,2005,0.17,60,3,4,0,59,32,29,30,4.42,8,47,26,2,2,2,0
Walker,Tyler,walkety01,NL,29,2005,0.43,57,4,2,1,59,29,27,29,4.42,7,43,22,2,2,1,0
Koch,Billy,kochbi01,NL,31,2005,0.57,55,4,3,10,53,28,26,28,4.42,7,48,28,3,2,3,0
Dreifort,Darren,dreifda01,NL,33,2005,0.51,60,3,4,0,58,31,29,30,4.42,7,58,29,2,1,4,0
Colon,Bartolo,colonba01,AL,32,2005,0.83,188,14,10,0,189,98,93,92,4.43,28,136,62,2,4,4,1
Speier,Justin,speieju01,AL,32,2005,0.61,67,3,4,5,66,35,33,33,4.43,9,50,23,3,5,2,0
Farnsworth,Kyle,farnsky01,NL,29,2005,0.6,66,4,4,0,63,36,33,32,4.43,8,66,29,2,2,3,0
Eldred,Cal,eldreca01,NL,38,2005,0.56,65,4,3,3,68,33,30,34,4.43,9,52,24,2,2,3,0
Vizcaino,Luis,vizcalu01,NL,31,2005,0.61,67,4,4,1,63,36,33,33,4.43,11,57,25,3,2,5,0
Bennett,Jeff,benneje01,NL,25,2005,0.45,61,2,4,0,62,33,30,30,4.43,8,43,22,2,2,3,0
Jackson,Edwin,jacksed01,NL,22,2005,0.31,63,4,3,0,62,33,31,31,4.43,9,49,24,2,2,3,0
Lopez,Rodrigo,lopezro01,AL,30,2005,0.79,152,10,8,0,159,78,74,76,4.44,20,109,50,3,5,3,1
Kennedy,Joe,kennejo04,NL,26,2005,0.78,151,7,9,0,156,79,73,76,4.44,18,106,56,7,9,4,0
Burba,Dave,burbada01,NL,39,2005,0.63,72,3,3,1,73,39,36,35,4.44,8,50,28,3,3,3,0
Hennessey,Brad,hennebr01,NL,25,2005,0.28,77,4,4,0,81,43,38,38,4.44,8,59,30,3,2,2,0
Suppan,Jeff,suppaje01,NL,30,2005,0.82,174,12,10,0,182,91,84,88,4.45,23,105,57,3,7,6,1
Ishii,Kazuhisa,ishiika01,NL,32,2005,0.78,161,11,8,0,150,87,79,81,4.47,20,119,92,4,5,6,1
Chulk,Vinnie,chulkvi01,AL,27,2005,0.4,54,2,3,1,56,29,27,27,4.5,6,40,22,1,2,2,0
Santana,Julio,santaju01,AL,32,2005,0.18,25,1,2,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Henriquez,Oscar,henrios01,AL,31,2005,0.1,25,1,1,0,25,14,13,12,4.5,3,18,10,1,1,1,0
Bowles,Brian,bowlebr01,AL,29,2005,0.11,26,1,1,0,26,14,13,13,4.5,3,18,10,1,2,1,0
Looper,Aaron,loopeaa01,AL,29,2005,0.05,26,1,1,0,27,14,13,13,4.5,3,19,9,1,1,1,0
Hernandez,Runelvys,hernaru03,AL,27,2005,0.49,69,4,4,0,70,38,35,34,4.5,8,45,26,1,3,2,0
Jones,Greg,jonesgr01,AL,29,2005,0.17,28,1,1,0,29,15,14,14,4.5,3,21,11,1,1,2,0
Kershner,Jason,kershja01,AL,29,2005,0.43,43,2,2,0,44,24,22,21,4.5,5,29,15,1,2,2,0
Sasaki,Kazuhiro,sasakka01,AL,37,2005,0.32,28,1,2,6,28,15,14,14,4.5,3,23,11,1,1,2,0
Sauerbeck,Scott,sauersc01,AL,34,2005,0.4,31,2,2,0,30,17,15,16,4.5,4,24,15,1,2,1,0
Spurling,Chris,spurlch01,AL,28,2005,0.37,33,1,2,1,34,18,17,16,4.5,4,21,11,1,1,1,0
Sadler,Carl,sadleca01,AL,29,2005,0.13,26,1,1,0,27,14,13,13,4.5,3,20,10,1,1,1,0
Blanton,Joe,blantjo01,AL,25,2005,0.08,29,2,1,0,29,16,15,14,4.5,4,21,10,1,1,1,0
Sherrill,George,sherrge01,AL,28,2005,0.21,37,2,2,0,38,20,18,19,4.5,5,26,14,1,2,2,0
Atchison,Scott,atchisc01,AL,29,2005,0.26,40,2,3,0,41,21,20,20,4.5,5,34,16,1,1,2,0
Balfour,Grant,balfogr01,AL,28,2005,0.39,48,3,2,0,47,25,24,24,4.5,6,42,21,1,2,2,0
Heredia,Felix,heredfe01,AL,30,2005,0.56,53,3,2,0,54,29,26,27,4.5,7,34,22,2,2,2,0
Marsonek,Sam,marsosa01,AL,27,2005,0.01,26,1,1,0,27,14,13,13,4.5,3,18,9,1,1,1,0
Karsay,Steve,karsast01,AL,33,2005,0.29,28,2,1,1,29,15,14,14,4.5,4,20,10,2,1,1,0
Hughes,Travis,hughetr01,AL,27,2005,0.01,26,1,1,0,27,15,13,13,4.5,3,19,10,1,1,1,0
Colome,Jesus,colomje01,AL,28,2005,0.54,53,3,4,2,51,29,27,26,4.5,6,45,26,2,2,3,0
Rodriguez,Eddy,rodried03,AL,24,2005,0.33,47,2,2,0,44,25,24,23,4.5,6,37,22,2,3,2,0
DiNardo,Lenny,dinarle01,AL,26,2005,0.24,39,2,2,0,41,22,19,20,4.5,4,29,15,1,2,1,0
Guthrie,Jeremy,guthrje01,AL,26,2005,0.12,31,2,1,0,31,17,16,15,4.5,4,22,12,1,1,1,0
Tadano,Kazuhito,tadanka01,AL,25,2005,0.36,60,3,3,0,62,34,30,30,4.5,7,45,21,1,3,2,0
Chen,Bruce,chenbr01,AL,28,2005,0.5,61,3,3,0,61,34,30,31,4.5,10,46,24,1,2,1,0
Pote,Lou,potelo01,AL,34,2005,0.18,27,1,1,0,27,15,14,13,4.5,3,19,11,1,1,1,0
Joseph,Kevin,josepke01,NL,29,2005,0.04,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Rodriguez,Nerio,rodrine01,NL,34,2005,0.02,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Lundquist,David,lundqda01,NL,32,2005,0.01,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Raggio,Brady,raggibr01,NL,33,2005,0.06,26,1,1,0,27,14,13,13,4.5,3,20,10,1,1,1,0
Reynoso,Armando,reynoar02,NL,39,2005,0.01,25,1,1,0,26,14,12,13,4.5,3,18,10,1,1,1,0
Bale,John,balejo01,NL,31,2005,0.26,61,3,3,0,63,32,30,31,4.5,8,46,21,2,3,2,0
Aybar,Manuel,aybarma01,NL,33,2005,0.07,25,1,1,0,26,13,12,13,4.5,3,19,10,1,1,1,0
Deago,Roger,deagoro01,NL,28,2005,0.07,61,3,4,0,62,33,31,30,4.5,7,47,24,2,2,4,0
Brohawn,Troy,brohatr01,NL,32,2005,0.1,26,2,1,0,26,14,13,13,4.5,3,20,10,1,1,1,0
Cerros,Juan,cerroju01,NL,29,2005,0.09,26,1,1,0,26,14,13,13,4.5,3,20,10,1,1,1,0
Middlebrook,Jason,middlja01,NL,30,2005,0.2,33,2,2,0,34,18,17,16,4.5,3,24,13,1,1,1,0
Mercado,Hector,mercahe01,NL,31,2005,0.22,29,1,1,0,28,16,15,14,4.5,4,22,12,1,1,1,0
Ohme,Kevin,ohmeke01,NL,34,2005,0.03,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Molina,Gabe,molinga01,NL,30,2005,0.06,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Mahomes,Pat,mahompa01,NL,35,2005,0.22,31,1,2,0,32,17,15,16,4.5,4,22,13,1,1,1,0
Journell,Jimmy,journji01,NL,28,2005,0.06,26,1,1,0,26,14,13,13,4.5,3,20,11,1,1,1,0
Mann,Jim,mannji01,NL,31,2005,0.09,25,1,1,0,26,14,12,13,4.5,3,19,10,1,1,1,0
Knott,Eric,knotter01,NL,31,2005,0.13,30,2,2,0,31,16,15,15,4.5,4,23,11,1,1,1,0
Pickford,Kevin,pickfke01,NL,30,2005,0.1,34,2,2,0,35,19,17,17,4.5,4,25,14,1,2,1,0
Davey,Tom,daveyto01,NL,32,2005,0.07,25,1,1,0,26,13,12,13,4.5,3,19,10,1,1,1,0
Silva,Jose,silvajo01,NL,32,2005,0.08,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
James,Mike,jamesmi01,NL,38,2005,0.04,25,1,1,0,26,14,12,13,4.5,3,18,10,1,1,1,0
Nichting,Chris,nichtch01,NL,39,2005,0.12,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Buddie,Mike,buddimi01,NL,35,2005,0.13,25,1,1,0,26,14,12,13,4.5,3,18,10,1,1,1,0
Childers,Matt,childma01,NL,27,2005,0.03,25,1,1,0,25,14,13,12,4.5,3,19,10,1,1,1,0
Mallette,Brian,mallebr01,NL,30,2005,0.02,25,1,1,0,26,13,12,13,4.5,3,19,10,1,1,1,0
Mairena,Oswaldo,maireos01,NL,30,2005,0.11,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Springer,Dennis,sprinde01,NL,40,2005,0,25,1,2,0,26,14,12,13,4.5,3,18,10,1,1,1,0
Mathews,T.J.,mathetj01,NL,35,2005,0.06,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Choate,Randy,choatra01,NL,30,2005,0.41,51,2,3,0,52,27,26,25,4.5,4,41,23,5,3,2,0
Villafuerte,Brandon,villabr01,NL,30,2005,0.39,39,1,3,1,40,19,18,21,4.5,5,29,18,2,2,1,0
Valentine,Joe,valenjo04,NL,26,2005,0.26,41,2,3,2,39,23,21,20,4.5,5,34,20,1,2,2,0
Norton,Phil,nortoph01,NL,29,2005,0.47,60,2,4,0,60,33,30,30,4.5,6,43,28,4,2,2,0
Simpson,Allan,simpsal01,NL,28,2005,0.3,45,2,2,0,46,25,22,23,4.5,5,40,19,1,3,2,0
Harikkala,Tim,harikti01,NL,34,2005,0.41,56,4,4,0,55,30,29,27,4.5,8,35,21,3,2,1,0
Tsao,Chin-hui,tsaoch01,NL,24,2005,0.3,46,3,2,1,45,25,23,23,4.5,7,36,17,1,2,1,0
Pratt,Andy,prattan01,NL,26,2005,0.02,26,1,2,0,25,14,13,13,4.5,3,20,12,1,1,1,0
Roberts,Grant,robergr01,NL,28,2005,0.27,29,1,2,0,30,16,15,14,4.5,3,21,11,2,1,1,0
Bentz,Chad,bentzch01,NL,25,2005,0.24,39,2,3,0,37,21,20,19,4.5,5,29,18,2,2,1,0
Benson,Kris,bensokr01,NL,31,2005,0.78,171,10,11,0,183,95,86,85,4.5,18,115,57,7,7,6,0
Feliciano,Pedro,felicpe01,NL,29,2005,0.37,39,2,2,0,39,20,19,20,4.5,5,31,16,2,2,2,0
Christiansen,Jason,chrisja01,NL,36,2005,0.38,46,3,3,1,46,25,23,23,4.5,5,32,22,1,2,2,0
Herges,Matt,hergema01,NL,35,2005,0.61,66,3,4,9,74,35,31,35,4.5,7,47,24,3,3,2,0
Foppert,Jesse,foppeje01,NL,25,2005,0.46,67,4,4,0,64,37,33,34,4.5,9,57,31,2,2,5,0
Hermanson,Dustin,hermadu01,NL,33,2005,0.67,108,5,7,8,113,58,54,54,4.5,13,78,39,5,3,4,0
Valdez,Merkin,valdeme01,NL,24,2005,0.02,26,1,1,0,26,14,13,13,4.5,3,20,10,1,1,1,0
Flores,Randy,florera01,NL,30,2005,0.21,35,2,2,0,37,18,17,18,4.5,4,25,13,2,2,1,0
Snell,Ian,snellia01,NL,24,2005,0.12,43,2,2,0,43,23,22,21,4.5,5,33,17,1,2,1,0
Boyd,Jason,boydja02,NL,32,2005,0.39,37,2,1,0,35,20,19,18,4.5,5,27,16,1,2,1,0
Roberts,Willis,roberwi01,NL,30,2005,0.42,35,2,2,0,36,19,17,18,4.5,4,25,15,2,3,2,0
Johnston,Mike,johnsmi03,NL,26,2005,0.2,36,2,3,0,38,20,17,19,4.5,4,28,15,1,2,1,0
Beck,Rod,beckro01,NL,37,2005,0.35,41,2,3,6,41,21,20,21,4.5,7,30,15,1,1,1,0
Watkins,Steve,watkist01,NL,27,2005,0.14,32,2,2,0,33,17,16,16,4.5,4,23,11,1,2,1,0
Gracesqui,Franklyn,gracefr01,NL,26,2005,0.04,27,1,2,1,27,15,14,13,4.5,3,20,10,1,2,1,0
Borland,Toby,borlato02,NL,36,2005,0.25,35,2,2,0,35,19,17,18,4.5,5,26,16,3,1,1,0
Phelps,Tommy,phelpto01,NL,31,2005,0.46,56,3,3,0,59,30,27,29,4.5,7,42,21,1,2,1,0
Gallo,Mike,gallomi01,NL,27,2005,0.44,53,3,2,0,54,26,25,28,4.5,8,38,20,4,3,2,0
Backe,Brandon,backebr01,NL,27,2005,0.53,69,4,3,0,70,36,34,35,4.5,9,55,29,3,2,2,0
Perisho,Matt,perisma01,NL,30,2005,0.36,49,3,3,0,49,26,24,25,4.5,6,38,22,2,2,1,0
Myers,Rodney,myersro01,NL,36,2005,0.15,27,1,1,0,28,15,14,13,4.5,3,19,10,1,1,1,0
Redman,Mark,redmama01,AL,31,2005,0.81,175,10,10,0,186,95,87,89,4.53,21,110,59,4,6,7,1
Silva,Carlos,silvaca01,AL,26,2005,0.76,147,9,5,0,170,74,70,78,4.53,16,73,38,3,6,7,1
Milton,Eric,miltoer01,NL,30,2005,0.75,162,11,6,0,160,86,82,81,4.53,29,125,55,5,3,3,0
Villone,Ron,villoro01,AL,35,2005,0.71,105,6,6,0,101,60,54,52,4.54,13,75,48,2,8,3,0
Affeldt,Jeremy,affelje01,AL,26,2005,0.68,86,4,4,6,92,47,43,44,4.55,9,65,32,2,4,3,2
Burnett,Sean,burnese01,NL,23,2005,0.45,96,6,6,0,101,50,48,49,4.55,12,60,35,3,3,3,0
Lieber,Jon,liebejo01,AL,35,2005,0.72,148,10,8,0,176,82,74,76,4.56,18,90,26,2,3,5,0
Young,Chris,youngch03,AL,26,2005,0.29,78,5,4,0,79,43,40,39,4.56,11,57,26,1,4,3,0
Francis,Jeff,francje01,NL,24,2005,0.29,78,5,4,0,80,41,39,40,4.56,12,63,28,3,3,3,0
Ginter,Matt,gintema01,NL,28,2005,0.5,77,3,3,0,83,44,39,39,4.56,9,51,26,4,4,2,0
de la Rosa,Jorge,delarjo01,NL,24,2005,0.2,71,3,5,0,74,41,36,36,4.56,7,47,29,2,3,4,0
Lima,Jose,limajo01,NL,33,2005,0.73,143,11,6,0,152,75,72,73,4.56,23,83,40,4,4,4,1
Moyer,Jamie,moyerja01,AL,43,2005,0.83,182,10,9,0,190,98,91,94,4.57,29,113,59,3,9,2,0
Adams,Terry,adamste01,AL,32,2005,0.64,69,4,4,1,75,37,34,36,4.57,7,50,26,2,2,4,0
Garland,Jon,garlajo01,AL,26,2005,0.82,187,11,11,0,187,104,97,93,4.57,27,111,70,2,5,5,0
DeJean,Mike,dejeami01,NL,35,2005,0.61,64,2,5,7,67,34,31,34,4.57,7,54,30,6,4,3,0
Batista,Miguel,batismi01,AL,34,2005,0.81,172,9,10,2,182,96,88,87,4.58,17,105,69,2,5,8,0
Kozlowski,Ben,kozlobe01,AL,25,2005,0.04,60,3,3,0,61,33,31,30,4.58,8,44,23,1,3,2,0
Mecir,Jim,mecirji01,AL,35,2005,0.52,53,2,4,1,55,29,27,27,4.58,6,42,21,2,3,2,0
Franklin,Ryan,frankry01,AL,32,2005,0.81,176,7,12,0,186,95,87,92,4.58,28,97,55,2,8,1,2
Lowe,Derek,lowede01,AL,32,2005,0.81,172,13,9,0,187,104,89,86,4.58,15,103,62,3,9,3,0
Wakefield,Tim,wakefti01,AL,39,2005,0.81,168,10,8,1,171,97,85,86,4.58,23,120,61,2,12,7,0
Camp,Shawn,campsh01,AL,30,2005,0.43,58,3,3,1,63,33,28,31,4.58,8,43,18,1,3,2,1
Smith,Bud,smithbu02,NL,26,2005,0.15,57,3,4,0,60,32,29,29,4.58,7,41,22,2,3,1,0
Hall,Josh,halljo03,NL,25,2005,0.16,57,3,3,0,59,32,29,29,4.58,7,43,23,2,2,2,0
Smyth,Steve,smythst01,NL,27,2005,0.09,56,3,3,0,57,32,29,28,4.58,8,41,21,2,2,2,0
Stull,Everett,stullev01,NL,34,2005,0.04,60,3,4,0,63,32,30,31,4.58,7,44,24,3,3,2,0
Diggins,Ben,diggibe01,NL,26,2005,0.08,60,3,4,0,60,33,31,30,4.58,8,45,24,2,2,2,0
Osting,Jimmy,ostinji01,NL,28,2005,0.04,60,3,4,0,62,32,30,31,4.58,8,45,24,2,2,2,0
Ashby,Andy,ashbyan01,NL,38,2005,0.56,58,3,5,0,63,31,29,30,4.58,7,37,19,2,3,2,0
Tallet,Brian,tallebr01,AL,28,2005,0.16,50,3,3,0,53,29,25,26,4.59,6,34,19,1,2,1,0
Rhodes,Arthur,rhodear01,AL,36,2005,0.52,50,3,3,4,52,26,25,26,4.59,7,41,19,2,1,2,0
Field,Nate,fieldna01,AL,30,2005,0.4,49,3,3,1,49,28,25,25,4.59,6,36,21,2,2,2,0
Yoshii,Masato,yoshima01,NL,40,2005,0.33,48,2,3,0,52,26,24,25,4.59,6,32,16,1,2,2,0
Howard,Ben,howarbe01,NL,26,2005,0.42,52,2,3,0,51,28,26,27,4.59,8,41,23,2,2,2,0
Glover,Gary,glovega01,NL,29,2005,0.54,48,3,2,0,50,26,24,25,4.59,6,31,19,2,2,2,0
Weber,Ben,weberbe01,AL,36,2005,0.53,44,2,2,1,50,24,21,24,4.6,5,28,17,2,1,1,0
Lackey,John,lackejo01,AL,27,2005,0.81,179,11,11,0,191,98,91,92,4.6,22,133,58,3,8,9,1
Cabrera,Daniel,cabreda01,AL,24,2005,0.62,133,10,7,1,130,73,70,66,4.6,14,81,66,2,3,9,0
Nelson,Jeff,nelsoje01,AL,39,2005,0.46,42,2,2,2,41,24,22,21,4.61,5,38,21,1,2,2,0
Vance,Cory,vanceco01,NL,26,2005,0.18,40,2,3,0,41,22,20,21,4.61,6,28,15,1,2,1,0
Bong,Jung,bongju01,NL,25,2005,0.38,42,3,2,0,42,23,21,22,4.61,6,33,18,2,1,3,0
Rusch,Glendon,ruschgl01,NL,31,2005,0.76,124,5,7,1,137,68,64,63,4.61,13,88,41,2,4,3,0
Wendell,Turk,wendetu01,NL,38,2005,0.4,40,2,2,0,40,21,20,21,4.61,5,25,18,2,3,1,0
de los Santos,Valerio,delosva01,AL,33,2005,0.42,36,2,2,0,35,21,19,18,4.62,4,26,16,1,2,2,0
Hensley,Matt,henslma01,AL,27,2005,0.24,39,2,2,0,41,21,20,20,4.62,5,31,13,1,2,1,0
Durbin,J.D.,durbijd01,AL,23,2005,0.08,37,2,2,0,39,21,19,19,4.62,4,28,15,1,1,2,0
Kazmir,Scott,kazmisc01,AL,21,2005,0.27,72,4,5,0,71,40,38,36,4.62,9,65,31,1,3,4,0
Stephenson,Garrett,stephga01,NL,33,2005,0.6,72,3,5,0,72,39,37,37,4.62,11,45,27,2,5,3,0
Puffer,Brandon,puffebr01,NL,30,2005,0.38,36,1,2,0,38,20,18,19,4.62,4,25,17,2,2,1,0
Smith,Roy,smithro03,AL,29,2005,0.02,34,2,2,0,36,19,17,18,4.63,4,24,13,1,2,1,0
Bartosh,Cliff,bartocl01,AL,26,2005,0.18,35,2,2,0,36,19,18,18,4.63,5,29,14,1,1,1,0
Levine,Alan,levinal01,AL,37,2005,0.61,67,3,4,1,73,36,32,37,4.63,9,38,27,1,2,3,0
Hackman,Luther,hackmlu01,NL,31,2005,0.47,34,2,2,0,35,20,17,18,4.63,4,23,14,1,2,2,0
Johnson,Jonathan,johnsjo08,NL,31,2005,0.15,35,2,2,0,37,19,18,18,4.63,4,26,15,2,1,1,0
Rueter,Kirk,rueteki01,NL,35,2005,0.8,170,9,9,0,194,92,85,90,4.63,19,66,57,5,2,2,0
Capuano,Chris,capuach01,NL,27,2005,0.55,103,6,8,0,102,58,53,53,4.63,16,85,40,3,6,4,1
Mears,Chris,mearsch01,AL,27,2005,0.24,33,2,2,2,35,19,17,17,4.64,4,22,11,1,2,1,0
Dominguez,Juan,dominju01,AL,25,2005,0.28,64,3,4,0,66,36,33,33,4.64,9,47,24,1,3,2,1
Ponson,Sidney,ponsosi01,AL,29,2005,0.82,189,11,12,0,209,105,98,97,4.64,20,116,62,3,6,7,1
Bedard,Erik,bedarer01,AL,26,2005,0.61,127,6,8,0,133,73,64,67,4.64,13,105,57,2,6,6,1
Hodges,Trey,hodgetr01,NL,27,2005,0.35,32,2,2,0,33,17,16,17,4.64,5,27,13,2,1,2,0
Cunnane,Will,cunnawi01,NL,31,2005,0.28,33,2,2,1,34,18,17,17,4.64,5,27,12,2,1,1,0
Mesa,Jose,mesajo01,NL,39,2005,0.6,65,4,4,26,72,34,32,35,4.64,7,44,26,3,2,3,0
Thurman,Corey,thurmco01,AL,27,2005,0.27,31,2,2,0,32,17,16,16,4.65,4,23,14,1,1,1,0
Maine,John,mainejo01,AL,24,2005,0.04,62,3,4,0,65,35,32,32,4.65,8,45,23,1,3,3,0
Serrano,Jimmy,serraji01,AL,29,2005,0.27,59,3,3,0,62,32,30,31,4.65,8,43,22,1,2,2,0
Keisler,Randy,keislra01,NL,29,2005,0.04,61,3,4,0,62,34,31,32,4.65,9,46,25,2,3,2,1
Tomko,Brett,tomkobr01,NL,32,2005,0.82,176,10,8,0,193,97,90,92,4.65,24,105,56,4,3,7,0
Szuminski,Jason,szumija01,NL,27,2005,0.1,30,2,1,0,31,17,15,16,4.65,4,22,13,2,2,1,0
Venafro,Mike,venafmi01,NL,32,2005,0.28,31,2,1,0,34,17,15,17,4.65,4,21,11,1,2,1,0
Fiore,Tony,fioreto01,AL,34,2005,0.38,29,2,1,0,29,16,15,15,4.66,4,20,13,1,2,1,0
Putz,J.J.,putzjj01,AL,28,2005,0.42,57,2,3,5,59,32,29,30,4.66,8,42,22,2,3,2,0
Garcia,Jairo,garcija01,AL,22,2005,0.06,28,2,1,0,28,16,15,14,4.66,4,21,12,1,1,1,0
Zambrano,Victor,zambrvi01,AL,30,2005,0.77,141,10,8,0,131,79,72,74,4.66,16,109,84,3,13,8,1
