"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Clark","Mark","clarkma01","AL",34,2002,0.38,57.00,3.00,4.00,0.00,68.00,39.00,37.00,36.00,5.76,9.00,35.00,23.00,2.00,3.00,2.00,0.00
"Sinclair","Steve","sinclst01","AL",31,2002,0.07,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Sampson","Benj","sampsbe01","AL",27,2002,0.21,30.00,2.00,1.00,0.00,33.00,18.00,17.00,16.00,4.95,4.00,22.00,11.00,1.00,1.00,1.00,0.00
"Santana","Marino","santama01","AL",30,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Saunders","Tony","saundto01","AL",28,2002,0.14,60.00,4.00,3.00,0.00,63.00,35.00,31.00,31.00,4.65,7.00,43.00,23.00,1.00,3.00,3.00,0.00
"Scheffer","Aaron","schefaa01","AL",27,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Wolcott","Bob","wolcobo01","AL",29,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Zimmerman","Jordan","zimmejo01","AL",27,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Wagner","Paul","wagnepa01","AL",35,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Thompson","Justin","thompju02","AL",29,2002,0.35,60.00,4.00,4.00,0.00,62.00,33.00,30.00,30.00,4.50,8.00,41.00,22.00,1.00,2.00,2.00,0.00
"Wallace","Derek","wallade01","AL",31,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Naulty","Dan","naultda01","AL",32,2002,0.16,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Pena","Juan","penaju01","AL",25,2002,0.05,60.00,4.00,3.00,0.00,59.00,31.00,28.00,28.00,4.20,7.00,45.00,21.00,1.00,3.00,2.00,0.00
"Oquist","Mike","oquismi01","AL",34,2002,0.35,55.00,3.00,3.00,0.00,59.00,31.00,29.00,29.00,4.75,7.00,38.00,21.00,2.00,2.00,2.00,0.00
"Romano","Mike","romanmi01","AL",30,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Mintz","Steve","mintzst01","AL",34,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Montgomery","Jeff","montgje01","AL",40,2002,0.16,25.00,1.00,2.00,2.00,28.00,15.00,14.00,14.00,5.04,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Moreno","Orber","morenor01","AL",25,2002,0.03,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Morman","Alvin","mormaal01","AL",33,2002,0.17,25.00,1.00,1.00,0.00,27.00,13.00,12.00,13.00,4.50,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Riley","Matt","rileyma01","AL",23,2002,0.04,60.00,3.00,3.00,0.00,61.00,32.00,29.00,30.00,4.42,8.00,44.00,22.00,1.00,3.00,2.00,1.00
"Rizzo","Todd","rizzoto01","AL",31,2002,0.00,25.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Rodriguez","Nerio","rodrine01","AL",31,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Perkins","Dan","perkida01","AL",27,2002,0.25,39.00,2.00,2.00,0.00,43.00,23.00,21.00,22.00,4.96,5.00,27.00,15.00,1.00,2.00,2.00,0.00
"Pisciotta","Marc","piscima01","AL",32,2002,0.03,25.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,17.00,10.00,1.00,1.00,1.00,0.00
"Ray","Ken","rayke01","AL",28,2002,0.04,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Rath","Gary","rathga01","AL",29,2002,0.02,32.00,2.00,2.00,0.00,33.00,18.00,16.00,16.00,4.50,4.00,23.00,12.00,1.00,1.00,1.00,0.00
"Portugal","Mark","portuma01","AL",40,2002,0.36,55.00,3.00,4.00,0.00,61.00,33.00,30.00,30.00,4.91,8.00,35.00,18.00,1.00,2.00,2.00,0.00
"Radlosky","Rob","radloro01","AL",28,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,4.00,18.00,9.00,1.00,1.00,1.00,0.00
"Weaver","Eric","weaveer01","AL",29,2002,0.15,27.00,1.00,2.00,0.00,28.00,16.00,14.00,14.00,4.67,4.00,19.00,11.00,1.00,1.00,1.00,0.00
"Graterol","Beiker","gratebe01","AL",28,2002,0.01,60.00,3.00,3.00,0.00,61.00,33.00,31.00,30.00,4.58,8.00,43.00,22.00,2.00,3.00,2.00,0.00
"Wetteland","John","wettejo01","AL",36,2002,0.41,31.00,2.00,2.00,11.00,33.00,17.00,15.00,16.00,4.50,4.00,24.00,11.00,1.00,1.00,1.00,0.00
"Williams","Brian","willibr01","AL",33,2002,0.36,29.00,1.00,1.00,0.00,32.00,18.00,16.00,16.00,4.97,3.00,19.00,13.00,1.00,2.00,2.00,0.00
"Watson","Mark","watsoma01","AL",28,2002,0.05,26.00,1.00,2.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Watson","Allen","watsoal01","AL",32,2002,0.31,29.00,2.00,1.00,0.00,30.00,17.00,16.00,15.00,4.81,4.00,22.00,12.00,1.00,1.00,1.00,0.00
"Ward","Bryan","wardbr01","AL",30,2002,0.26,28.00,1.00,1.00,0.00,29.00,15.00,14.00,14.00,4.50,4.00,19.00,9.00,1.00,1.00,1.00,0.00
"Young","Tim","youngti01","AL",29,2002,0.05,26.00,1.00,1.00,0.00,26.00,14.00,13.00,12.00,4.33,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Yarnall","Ed","yarnaed01","AL",27,2002,0.08,41.00,2.00,2.00,0.00,42.00,23.00,21.00,20.00,4.50,5.00,30.00,15.00,1.00,2.00,1.00,0.00
"Turnbow","Derrick","turnbde01","AL",24,2002,0.22,30.00,1.00,1.00,0.00,30.00,16.00,15.00,16.00,4.65,4.00,22.00,14.00,1.00,2.00,1.00,0.00
"Service","Scott","servisc01","AL",35,2002,0.36,29.00,1.00,2.00,1.00,31.00,18.00,16.00,16.00,4.97,4.00,23.00,12.00,1.00,1.00,1.00,0.00
"Sparks","Jeff","sparkje01","AL",30,2002,0.16,27.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.33,3.00,22.00,12.00,1.00,2.00,1.00,0.00
"Smith","Dan","smithda06","AL",27,2002,0.27,50.00,3.00,3.00,0.00,52.00,29.00,27.00,25.00,4.68,6.00,37.00,18.00,1.00,2.00,2.00,0.00
"Sirotka","Mike","sirotmi01","AL",31,2002,0.69,80.00,5.00,4.00,0.00,82.00,40.00,34.00,37.00,3.99,9.00,53.00,24.00,1.00,2.00,3.00,1.00
"Simas","Bill","simasbi01","AL",31,2002,0.44,32.00,2.00,2.00,0.00,32.00,15.00,14.00,15.00,4.08,4.00,22.00,11.00,2.00,2.00,1.00,0.00
"Sikorski","Brian","sikorbr01","AL",28,2002,0.22,46.00,2.00,3.00,0.00,49.00,27.00,24.00,25.00,4.79,7.00,35.00,19.00,1.00,2.00,1.00,0.00
"Spurgeon","Jay","spurgja01","AL",26,2002,0.15,47.00,3.00,2.00,0.00,48.00,26.00,24.00,24.00,4.60,6.00,33.00,18.00,1.00,3.00,2.00,0.00
"Sauveur","Rich","sauveri01","AL",39,2002,0.07,26.00,1.00,1.00,0.00,28.00,14.00,13.00,14.00,4.67,4.00,18.00,9.00,1.00,1.00,1.00,0.00
"Spoljaric","Paul","spoljpa01","AL",32,2002,0.26,29.00,1.00,2.00,0.00,30.00,18.00,16.00,15.00,4.81,4.00,22.00,11.00,1.00,1.00,1.00,0.00
"Stanifer","Rob","staniro01","AL",30,2002,0.09,26.00,1.00,1.00,0.00,29.00,16.00,14.00,14.00,4.85,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Tessmer","Jay","tessmja01","AL",31,2002,0.07,26.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.85,4.00,18.00,9.00,1.00,1.00,1.00,0.00
"Candiotti","Tom","candito01","AL",45,2002,0.21,50.00,3.00,3.00,0.00,56.00,32.00,29.00,28.00,5.13,7.00,33.00,19.00,1.00,2.00,3.00,0.00
"Carmona","Rafael","carmora01","AL",30,2002,0.04,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Carter","Lance","cartela02","AL",28,2002,0.02,25.00,1.00,1.00,0.00,25.00,14.00,12.00,12.00,4.32,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Cho","Jin Ho","choji01","AL",27,2002,0.13,52.00,3.00,3.00,0.00,54.00,29.00,26.00,26.00,4.50,7.00,36.00,17.00,1.00,2.00,2.00,0.00
"Cloude","Ken","cloudke01","AL",27,2002,0.21,32.00,2.00,2.00,0.00,35.00,19.00,18.00,18.00,5.06,4.00,21.00,13.00,1.00,2.00,2.00,0.00
"Barber","Brian","barbebr02","AL",29,2002,0.07,38.00,2.00,2.00,0.00,41.00,22.00,20.00,20.00,4.74,5.00,26.00,14.00,1.00,2.00,1.00,0.00
"Corsi","Jim","corsiji01","AL",41,2002,0.12,25.00,1.00,2.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,10.00,1.00,1.00,1.00,0.00
"Brunson","Will","brunswi01","AL",32,2002,0.04,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Bunch","Melvin","bunchme01","AL",31,2002,0.04,32.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,4.78,4.00,22.00,12.00,1.00,1.00,1.00,0.00
"Fossas","Tony","fossato01","AL",45,2002,0.00,25.00,1.00,1.00,0.00,28.00,15.00,13.00,14.00,4.86,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Falkenborg","Brian","falkebr01","AL",24,2002,0.01,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Gaillard","Eddie","gailled01","AL",32,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Daneker","Pat","danekpa01","AL",26,2002,0.05,48.00,3.00,3.00,0.00,49.00,26.00,23.00,24.00,4.41,6.00,34.00,17.00,1.00,2.00,2.00,0.00
"DeLucia","Rich","delucri01","AL",38,2002,0.03,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,10.00,1.00,1.00,1.00,0.00
"Ryan","Jay","ryanja04","AL",26,2002,0.26,36.00,2.00,2.00,0.00,39.00,21.00,19.00,20.00,4.88,6.00,25.00,13.00,1.00,2.00,1.00,0.00
"Lee","Sang-Hoon","leesa01","AL",31,2002,0.08,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Laxton","Brett","laxtobr01","AL",29,2002,0.14,36.00,2.00,2.00,0.00,38.00,21.00,19.00,19.00,4.75,4.00,27.00,14.00,1.00,2.00,2.00,0.00
"Kinney","Matt","kinnema01","AL",26,2002,0.24,64.00,4.00,3.00,0.00,64.00,35.00,32.00,31.00,4.43,8.00,45.00,25.00,2.00,2.00,3.00,0.00
"Kida","Masao","kidama01","AL",34,2002,0.21,25.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Karl","Scott","karlsc01","AL",31,2002,0.58,60.00,3.00,3.00,0.00,73.00,39.00,35.00,37.00,5.40,8.00,31.00,22.00,1.00,3.00,2.00,0.00
"Larkin","Andy","larkian01","AL",28,2002,0.16,28.00,1.00,2.00,0.00,30.00,16.00,15.00,15.00,4.82,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Meche","Gil","mechegi01","AL",24,2002,0.49,68.00,4.00,3.00,0.00,61.00,32.00,30.00,29.00,3.90,7.00,48.00,27.00,1.00,2.00,2.00,0.00
"Martinez","Willie","martiwi01","AL",24,2002,0.02,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Jones","Doug","jonesdo01","AL",45,2002,0.48,32.00,2.00,2.00,1.00,36.00,16.00,15.00,16.00,4.36,3.00,22.00,10.00,1.00,1.00,1.00,0.00
"Lorraine","Andrew","lorraan01","AL",30,2002,0.35,45.00,2.00,3.00,0.00,47.00,26.00,24.00,23.00,4.70,6.00,31.00,17.00,1.00,1.00,1.00,0.00
"Gunderson","Eric","gundeer01","AL",36,2002,0.08,26.00,1.00,2.00,0.00,29.00,15.00,14.00,14.00,4.85,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Haney","Chris","haneych01","AL",34,2002,0.14,34.00,2.00,2.00,0.00,36.00,19.00,17.00,18.00,4.63,4.00,23.00,13.00,1.00,2.00,1.00,0.00
"Guzman","Juan","guzmaju01","AL",36,2002,0.43,60.00,3.00,4.00,0.00,62.00,33.00,29.00,31.00,4.50,8.00,44.00,23.00,2.00,2.00,3.00,0.00
"Gooden","Dwight","goodedw01","AL",38,2002,0.55,57.00,3.00,3.00,0.00,62.00,34.00,31.00,32.00,4.97,9.00,37.00,23.00,2.00,3.00,2.00,0.00
"Hodges","Kevin","hodgeke01","AL",29,2002,0.12,27.00,1.00,1.00,0.00,27.00,14.00,13.00,14.00,4.50,4.00,18.00,10.00,1.00,2.00,1.00,0.00
"Johnson","Mark J.","johnsma03","AL",27,2002,0.15,39.00,2.00,2.00,0.00,40.00,23.00,21.00,20.00,4.73,5.00,27.00,15.00,1.00,2.00,2.00,0.00
"Holmes","Darren","holmeda01","AL",36,2002,0.25,27.00,1.00,2.00,0.00,31.00,17.00,16.00,16.00,5.33,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"Jones","Marcus","jonesma02","AL",27,2002,0.02,60.00,3.00,3.00,0.00,63.00,34.00,31.00,31.00,4.65,8.00,43.00,22.00,2.00,3.00,2.00,0.00
"Ramsay","Robert","ramsaro01","AL",29,2002,0.31,32.00,1.00,2.00,0.00,32.00,17.00,15.00,15.00,4.22,3.00,22.00,14.00,1.00,1.00,1.00,0.00
"Rakers","Jason","rakerja01","AL",29,2002,0.15,27.00,2.00,1.00,0.00,30.00,16.00,15.00,15.00,5.00,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Pena","Jesus","penaje01","AL",27,2002,0.21,28.00,2.00,1.00,0.00,28.00,16.00,14.00,14.00,4.50,4.00,21.00,12.00,1.00,1.00,1.00,0.00
"Runyan","Sean","runyase01","AL",28,2002,0.06,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Rosado","Jose","rosadjo01","AL",28,2002,0.50,63.00,3.00,4.00,0.00,61.00,32.00,29.00,28.00,4.07,7.00,44.00,20.00,1.00,3.00,2.00,0.00
"Rivera","Luis","riverlu02","AL",24,2002,0.05,26.00,2.00,1.00,0.00,25.00,13.00,12.00,12.00,4.15,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Ratliff","Jon","ratlijo01","AL",31,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Mota","Danny","motada01","AL",27,2002,0.04,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Morris","Jim","morriji02","AL",38,2002,0.09,26.00,1.00,1.00,0.00,27.00,15.00,13.00,13.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Murray","Dan","murrada02","AL",29,2002,0.16,27.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.67,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Mercker","Kent","merckke01","AL",34,2002,0.46,48.00,2.00,3.00,0.00,52.00,29.00,26.00,27.00,4.97,7.00,32.00,20.00,2.00,2.00,2.00,0.00
"Ontiveros","Steve","ontivst02","AL",41,2002,0.04,37.00,2.00,2.00,0.00,41.00,22.00,20.00,21.00,4.99,5.00,25.00,14.00,1.00,2.00,2.00,0.00
"Munoz","Mike","munozmi01","AL",37,2002,0.19,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Munro","Peter","munrope01","AL",27,2002,0.29,33.00,2.00,2.00,0.00,37.00,19.00,17.00,18.00,4.77,4.00,24.00,13.00,1.00,2.00,1.00,0.00
"Newman","Alan","newmaal02","AL",33,2002,0.06,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Navarro","Jaime","navarja01","AL",35,2002,0.46,54.00,2.00,4.00,0.00,65.00,38.00,34.00,35.00,5.75,9.00,32.00,22.00,2.00,3.00,2.00,0.00
"Bennett","Joel","bennejo02","NL",32,2002,0.06,46.00,3.00,3.00,0.00,48.00,26.00,24.00,24.00,4.70,7.00,35.00,17.00,2.00,2.00,2.00,0.00
"Bennett","Shayne","bennesh01","NL",30,2002,0.04,32.00,2.00,2.00,0.00,33.00,18.00,17.00,16.00,4.64,4.00,24.00,12.00,1.00,1.00,1.00,0.00
"Bowie","Micah","bowiemi01","NL",28,2002,0.16,53.00,3.00,4.00,0.00,57.00,33.00,30.00,29.00,5.01,7.00,42.00,21.00,2.00,2.00,3.00,0.00
"Brewer","Billy","brewebi01","NL",34,2002,0.09,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Billingsley","Brent","billibr01","NL",27,2002,0.03,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Abbott","Jim","abbotji01","NL",35,2002,0.24,51.00,2.00,3.00,0.00,56.00,31.00,28.00,28.00,4.94,7.00,36.00,20.00,2.00,2.00,3.00,0.00
"Almonte","Hector","almonhe01","NL",27,2002,0.05,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Avery","Steve","averyst01","NL",32,2002,0.26,60.00,3.00,4.00,0.00,57.00,33.00,30.00,30.00,4.50,8.00,43.00,28.00,2.00,2.00,3.00,0.00
"Ayala","Bobby","ayalabo01","NL",33,2002,0.24,25.00,1.00,2.00,0.00,24.00,13.00,12.00,12.00,4.32,3.00,21.00,10.00,1.00,1.00,1.00,0.00
"Barker","Richie","barkeri01","NL",30,2002,0.02,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Belinda","Stan","belinst01","NL",36,2002,0.34,30.00,1.00,2.00,0.00,31.00,19.00,17.00,17.00,5.10,6.00,26.00,12.00,2.00,1.00,1.00,0.00
"Ohka","Tomokazu","ohkato01","NL",26,2002,0.64,117.00,5.00,9.00,0.00,126.00,62.00,57.00,60.00,4.50,15.00,83.00,37.00,2.00,4.00,4.00,1.00
"Sheets","Ben","sheetbe01","NL",24,2002,0.63,136.00,9.00,8.00,0.00,140.00,75.00,67.00,67.00,4.43,19.00,95.00,44.00,5.00,5.00,3.00,0.00
"Stechschulte","Gene","stechge01","NL",29,2002,0.49,63.00,2.00,4.00,3.00,62.00,34.00,30.00,32.00,4.43,9.00,46.00,26.00,2.00,3.00,2.00,0.00
"Springer","Russ","sprinru01","NL",34,2002,0.46,40.00,2.00,2.00,0.00,40.00,23.00,21.00,20.00,4.61,6.00,33.00,16.00,2.00,1.00,2.00,0.00
"Springer","Dennis","sprinde01","NL",37,2002,0.51,63.00,3.00,4.00,0.00,70.00,35.00,32.00,34.00,4.71,8.00,37.00,20.00,2.00,4.00,3.00,0.00
"Spooneybarger","Tim","spoonti01","NL",23,2002,0.04,27.00,1.00,2.00,0.00,26.00,13.00,12.00,12.00,4.00,3.00,22.00,10.00,1.00,1.00,1.00,0.00
"Speier","Justin","speieju01","NL",29,2002,0.60,70.00,5.00,3.00,0.00,64.00,34.00,32.00,32.00,4.11,10.00,60.00,23.00,3.00,5.00,5.00,1.00
"Sobkowiak","Scott","sobkosc01","NL",25,2002,0.01,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Smoltz","John","smoltjo01","NL",35,2002,0.58,66.00,4.00,3.00,4.00,62.00,30.00,27.00,27.00,3.68,7.00,55.00,17.00,2.00,2.00,1.00,0.00
"Smith","Chuck","smithch06","NL",33,2002,0.66,116.00,6.00,6.00,0.00,114.00,58.00,53.00,54.00,4.15,12.00,98.00,45.00,4.00,5.00,3.00,1.00
"Smith","Bud","smithbu02","NL",23,2002,0.49,98.00,6.00,4.00,0.00,91.00,47.00,43.00,43.00,3.95,13.00,75.00,31.00,5.00,3.00,2.00,0.00
"Slusarski","Joe","slusajo01","NL",36,2002,0.44,41.00,2.00,3.00,1.00,44.00,22.00,21.00,21.00,4.61,5.00,30.00,13.00,2.00,2.00,2.00,0.00
"Silva","Jose","silvajo01","NL",29,2002,0.64,63.00,4.00,4.00,0.00,71.00,39.00,36.00,34.00,5.00,8.00,48.00,21.00,3.00,2.00,2.00,0.00
"Strickland","Scott","stricsc01","NL",26,2002,0.57,70.00,3.00,4.00,7.00,61.00,32.00,28.00,30.00,3.73,8.00,67.00,28.00,3.00,3.00,3.00,0.00
"Shaw","Jeff","shawje01","NL",36,2002,0.60,68.00,3.00,4.00,27.00,66.00,32.00,30.00,30.00,3.97,9.00,50.00,20.00,4.00,2.00,1.00,0.00
"Serrano","Wascar","serrawa01","NL",25,2002,0.34,57.00,3.00,3.00,0.00,61.00,34.00,32.00,31.00,4.97,8.00,47.00,22.00,2.00,2.00,4.00,1.00
"Seelbach","Chris","seelbch02","NL",30,2002,0.09,29.00,1.00,2.00,0.00,30.00,17.00,15.00,15.00,4.66,4.00,23.00,11.00,1.00,1.00,1.00,0.00
"Seanez","Rudy","seaneru01","NL",34,2002,0.43,45.00,2.00,3.00,1.00,40.00,21.00,19.00,19.00,3.80,5.00,39.00,18.00,1.00,2.00,2.00,0.00
"Schmidt","Jason","schmija01","NL",29,2002,0.75,141.00,9.00,8.00,0.00,138.00,74.00,67.00,67.00,4.28,15.00,120.00,57.00,4.00,5.00,6.00,1.00
"Schilling","Curt","schilcu01","NL",36,2002,0.84,209.00,15.00,8.00,0.00,200.00,83.00,81.00,87.00,3.62,29.00,200.00,44.00,2.00,3.00,4.00,0.00
"Scanlan","Bob","scanlbo01","NL",36,2002,0.24,38.00,2.00,2.00,0.00,44.00,25.00,23.00,22.00,5.33,4.00,24.00,16.00,1.00,2.00,1.00,0.00
"Sauerbeck","Scott","sauersc01","NL",31,2002,0.60,64.00,3.00,3.00,1.00,62.00,33.00,31.00,32.00,4.43,6.00,64.00,34.00,5.00,2.00,4.00,0.00
"Santiago","Jose","santijo03","NL",28,2002,0.63,78.00,5.00,5.00,1.00,80.00,38.00,36.00,35.00,4.10,7.00,49.00,24.00,3.00,3.00,2.00,0.00
"Telford","Anthony","telfoan01","NL",36,2002,0.51,36.00,2.00,2.00,1.00,39.00,20.00,17.00,19.00,4.50,4.00,29.00,13.00,1.00,2.00,2.00,0.00
"Villone","Ron","villoro01","NL",32,2002,0.74,111.00,7.00,8.00,0.00,116.00,68.00,62.00,60.00,4.95,15.00,86.00,49.00,4.00,6.00,5.00,0.00
"Veres","Dave","veresda01","NL",36,2002,0.61,65.00,3.00,4.00,15.00,63.00,31.00,29.00,32.00,4.22,9.00,56.00,25.00,2.00,3.00,4.00,0.00
"Vazquez","Javier","vazquja01","NL",26,2002,0.83,194.00,12.00,9.00,0.00,186.00,88.00,81.00,80.00,3.73,22.00,175.00,48.00,6.00,4.00,4.00,0.00
"Van Poppel","Todd","vanpoto01","NL",31,2002,0.60,72.00,4.00,3.00,1.00,66.00,30.00,28.00,33.00,3.81,9.00,68.00,32.00,3.00,2.00,4.00,0.00
"Valdes","Marc","valdema01","NL",31,2002,0.33,34.00,2.00,2.00,1.00,36.00,20.00,18.00,17.00,4.63,4.00,24.00,12.00,1.00,2.00,1.00,0.00
"Trombley","Mike","trombmi01","NL",35,2002,0.64,71.00,3.00,6.00,6.00,66.00,35.00,33.00,35.00,4.31,11.00,66.00,30.00,6.00,3.00,4.00,0.00
"Trachsel","Steve","trachst01","NL",32,2002,0.81,167.00,8.00,12.00,0.00,172.00,90.00,84.00,82.00,4.47,24.00,124.00,52.00,5.00,5.00,5.00,0.00
"Tollberg","Brian","tollbbr01","NL",30,2002,0.69,130.00,8.00,6.00,0.00,139.00,65.00,59.00,63.00,4.22,16.00,88.00,36.00,4.00,4.00,3.00,0.00
"Timlin","Mike","timlimi01","NL",36,2002,0.61,68.00,4.00,5.00,7.00,69.00,34.00,31.00,33.00,4.24,8.00,50.00,24.00,4.00,3.00,2.00,0.00
"Stewart","Scott","stewasc01","NL",27,2002,0.35,49.00,3.00,2.00,2.00,46.00,24.00,22.00,22.00,4.04,6.00,39.00,16.00,1.00,2.00,2.00,0.00
"Thomson","John","thomsjo01","NL",29,2002,0.56,106.00,5.00,7.00,0.00,105.00,59.00,54.00,52.00,4.50,16.00,78.00,36.00,4.00,4.00,3.00,0.00
"Stone","Ricky","stoneri01","NL",27,2002,0.08,29.00,1.00,1.00,0.00,28.00,15.00,13.00,14.00,4.19,4.00,22.00,10.00,1.00,1.00,1.00,0.00
"Telemaco","Amaury","telemam01","NL",28,2002,0.58,83.00,5.00,5.00,0.00,84.00,51.00,47.00,44.00,4.93,13.00,62.00,32.00,3.00,5.00,3.00,0.00
"Taylor","Billy","taylobi04","NL",41,2002,0.25,27.00,1.00,2.00,3.00,29.00,16.00,15.00,15.00,5.00,4.00,22.00,11.00,2.00,1.00,1.00,0.00
"Tavarez","Julian","tavarju01","NL",29,2002,0.74,133.00,9.00,7.00,0.00,138.00,76.00,66.00,67.00,4.50,13.00,88.00,53.00,6.00,9.00,3.00,1.00
"Tapani","Kevin","tapanke01","NL",38,2002,0.79,164.00,8.00,12.00,0.00,178.00,92.00,85.00,84.00,4.64,24.00,128.00,43.00,4.00,7.00,3.00,0.00
"Tabaka","Jeff","tabakje01","NL",38,2002,0.04,27.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.67,4.00,20.00,10.00,1.00,1.00,1.00,0.00
