nameLast,nameFirst,playerID,lgID,Age,year,reliability,mIP,mW,mL,mSV,mH,mR,mER,bsrER,ERA,mHR,mSO,mBB,mIBB,mHBP,mWP,mBK
Yan,Esteban,yanes01,AL,31,2006,0.62,67,2,3,2,70,36,33,34,4.5,8,47,24,3,2,5,0
Voyles,Brad,voylebr01,AL,30,2006,0.11,35,2,2,0,37,20,18,17,4.5,4,24,12,1,1,1,0
Villacis,Eduardo,villaed01,AL,27,2006,0.02,60,3,4,0,62,33,30,30,4.5,7,41,21,1,2,3,0
Brown,Jamie,brownja04,AL,29,2006,0.05,26,1,1,0,28,14,13,13,4.5,3,18,9,1,1,1,0
Brown,Kevin,brownke01,AL,41,2006,0.72,110,7,7,0,124,60,54,56,4.5,10,73,31,1,5,5,0
Bukvich,Ryan,bukviry01,AL,28,2006,0.12,28,1,1,0,27,16,15,13,4.5,3,20,12,1,1,1,0
Byrdak,Tim,byrdati01,AL,33,2006,0.23,38,2,2,1,40,20,18,20,4.5,4,30,17,1,2,3,0
Darensbourg,Vic,darenvi01,AL,36,2006,0.25,37,2,2,0,41,19,18,19,4.5,4,22,12,1,1,1,0
Cubillan,Darwin,cubilda01,AL,34,2006,0.07,26,1,1,0,28,14,13,13,4.5,3,18,9,1,1,1,0
Bauer,Rick,bauerri01,AL,29,2006,0.42,36,1,1,0,36,20,19,17,4.5,4,24,13,1,2,1,0
Borkowski,Dave,borkoda01,AL,29,2006,0.3,47,3,3,0,50,26,24,23,4.5,5,33,14,1,2,2,0
Bergman,Dusty,bergmdu01,AL,28,2006,0.01,25,1,1,0,26,14,13,12,4.5,3,17,8,1,1,1,0
Dingman,Craig,dingmcr01,AL,32,2006,0.37,44,3,3,2,45,24,22,22,4.5,5,29,17,1,2,1,0
Field,Nate,fieldna01,AL,31,2006,0.33,33,2,2,1,34,18,16,17,4.5,4,22,13,1,1,1,0
File,Bob,filebo01,AL,29,2006,0.2,28,1,1,0,31,15,14,14,4.5,3,18,9,1,1,1,0
Durbin,J.D.,durbijd01,AL,24,2006,0.05,34,2,2,0,35,18,17,17,4.5,4,24,12,1,1,1,0
Dunn,Scott,dunnsc01,AL,28,2006,0.02,25,1,1,0,27,13,12,13,4.5,3,17,8,1,1,1,0
Ennis,John,ennisjo01,AL,27,2006,0.11,27,1,1,0,28,15,14,13,4.5,3,19,9,1,1,1,0
Johnson,Adam,johnsad01,AL,27,2006,0,25,1,1,0,26,14,13,12,4.5,3,17,8,1,1,1,0
Jones,Greg,jonesgr01,AL,30,2006,0.14,28,1,1,0,29,15,14,14,4.5,4,20,10,1,1,1,0
Karnuth,Jason,karnuja01,AL,30,2006,0.02,26,1,1,0,27,14,13,13,4.5,3,17,9,1,1,1,0
Gryboski,Kevin,gryboke01,AL,33,2006,0.47,46,3,2,0,51,26,22,24,4.5,4,25,19,2,2,2,0
Guthrie,Jeremy,guthrje01,AL,27,2006,0.13,29,1,1,0,30,15,14,15,4.5,4,20,10,1,1,1,0
Garcia,Rosman,garciro01,AL,27,2006,0.18,26,1,1,0,28,14,13,13,4.5,3,17,9,0,1,1,0
Gardner,Lee,gardnle01,AL,31,2006,0.08,29,1,1,0,31,17,14,15,4.5,4,19,10,1,1,1,0
Herrera,Alex,herreal01,AL,30,2006,0.03,25,1,1,0,26,13,12,13,4.5,3,17,9,1,1,1,0
Linton,Doug,lintodo01,AL,41,2006,0.03,25,1,1,0,26,13,12,13,4.5,3,17,9,1,1,1,0
Martinez,Anastacio,martian01,AL,28,2006,0.07,26,2,2,0,27,14,13,13,4.5,3,17,9,1,1,1,0
Leskanic,Curt,leskacu01,AL,38,2006,0.34,29,2,2,1,30,15,14,15,4.5,4,21,13,1,1,1,0
Novoa,Roberto,novoaro01,NL,27,2006,0.4,49,3,4,0,51,25,24,25,4.5,5,41,20,3,2,3,0
Szuminski,Jason,szumija01,NL,28,2006,0.07,26,1,1,0,26,14,13,13,4.5,3,19,11,1,1,1,0
Serafini,Dan,serafda01,NL,32,2006,0.1,39,2,2,0,41,21,19,20,4.5,5,27,15,1,1,2,0
Osuna,Antonio,osunaan01,NL,33,2006,0.33,30,2,2,0,32,16,15,15,4.5,3,23,12,1,1,1,0
Painter,Lance,paintla01,NL,39,2006,0.06,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Ohme,Kevin,ohmeke01,NL,35,2006,0.02,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Seay,Bobby,seaybo01,NL,28,2006,0.25,33,1,1,0,34,17,16,17,4.5,4,25,13,1,1,1,0
Molina,Gabe,molinga01,NL,31,2006,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Nagy,Charles,nagych01,NL,39,2006,0.04,25,1,2,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Myers,Rodney,myersro01,NL,37,2006,0.05,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Neu,Mike,neumi01,NL,28,2006,0.16,25,1,1,0,26,12,12,13,4.5,3,18,10,1,1,1,0
Mullen,Scott,mullesc01,NL,31,2006,0.03,37,2,2,0,38,20,18,19,4.5,4,26,15,1,2,2,0
Reith,Brian,reithbr01,NL,28,2006,0.3,28,2,2,0,29,15,14,14,4.5,3,21,12,1,1,1,0
Smith,Dan,smithda06,NL,31,2006,0.12,25,1,1,0,26,13,12,13,4.5,3,19,10,1,1,1,0
Raggio,Brady,raggibr01,NL,34,2006,0.03,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Roach,Jason,roachja01,NL,30,2006,0.03,60,3,4,0,62,32,30,30,4.5,7,43,22,2,3,3,0
Phelps,Travis,phelptr01,NL,29,2006,0.04,26,1,2,0,26,14,13,13,4.5,3,18,10,1,1,1,0
Pearce,Josh,pearcjo01,NL,29,2006,0.05,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Pearson,Jason,pearsja01,NL,31,2006,0,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Powell,Brian,powelbr01,NL,33,2006,0.24,34,2,2,0,35,18,17,17,4.5,4,23,13,2,1,1,0
Quevedo,Ruben,queveru01,NL,27,2006,0.14,56,3,3,0,58,30,28,28,4.5,7,39,21,2,2,2,0
Plesac,Dan,plesada01,NL,44,2006,0.11,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Veres,Dave,veresda01,NL,40,2006,0.11,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Villafuerte,Brandon,villabr01,NL,31,2006,0.23,27,1,2,0,28,14,13,14,4.5,3,20,12,1,1,1,0
Tsao,Chin-hui,tsaoch01,NL,25,2006,0.26,36,2,2,2,37,19,18,18,4.5,5,26,13,1,2,1,0
Zerbe,Chad,zerbech01,NL,34,2006,0.16,26,1,1,0,28,13,13,13,4.5,3,17,9,1,1,1,0
Van Benschoten,John,vanbejo01,NL,26,2006,0.18,57,3,4,0,58,32,29,28,4.5,6,41,23,2,3,2,0
Wendell,Turk,wendetu01,NL,39,2006,0.27,27,1,1,0,28,14,13,14,4.5,3,17,11,1,2,1,0
Walker,Tyler,walkety01,NL,30,2006,0.54,62,5,3,10,66,31,29,33,4.5,8,48,24,3,2,2,0
Watkins,Steve,watkist01,NL,28,2006,0.1,26,1,1,0,27,14,13,13,4.5,3,19,9,1,1,1,0
Wayne,Justin,wayneju01,NL,27,2006,0.21,32,2,2,0,32,18,16,16,4.5,4,22,13,1,1,1,0
Williams,Woody,williwo02,NL,40,2006,0.8,159,9,9,0,171,84,79,80,4.5,19,105,51,2,6,5,0
Fikac,Jeremy,fikacje01,NL,31,2006,0.2,27,1,2,0,28,14,13,14,4.5,4,20,11,1,1,1,0
Boyd,Jason,boydja02,NL,33,2006,0.23,26,1,1,0,26,14,13,13,4.5,3,19,11,1,2,1,0
Boehringer,Brian,boehrbr01,NL,37,2006,0.3,28,2,2,0,29,15,14,14,4.5,3,20,12,1,1,1,0
Bland,Nate,blandna01,NL,32,2006,0.07,25,1,2,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Alvarez,Victor,alvarvi01,NL,30,2006,0.02,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Bazardo,Yorman,bazaryo01,NL,22,2006,0.02,26,1,1,0,26,14,13,13,4.5,3,20,10,1,1,1,0
Beltran,Rigo,beltrri01,NL,37,2006,0,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Beck,Rod,beckro01,NL,38,2006,0.24,27,1,2,2,28,14,13,14,4.5,4,19,10,1,1,1,0
Ford,Ben,fordbe01,NL,31,2006,0.15,27,1,1,0,28,15,14,13,4.5,3,19,10,1,1,1,0
Foppert,Jesse,foppeje01,NL,26,2006,0.35,58,3,3,0,57,31,28,30,4.5,7,46,28,2,2,3,1
Dohmann,Scott,dohmasc01,NL,28,2006,0.41,45,2,2,0,45,24,23,22,4.5,6,40,19,1,1,1,0
Cook,Aaron,cookaa01,NL,27,2006,0.68,103,6,4,0,117,52,49,54,4.5,9,48,34,4,5,5,0
Devine,Joey,devinjo01,NL,23,2006,0.05,27,1,2,0,27,15,14,13,4.5,3,20,11,1,1,1,0
Choate,Randy,choatra01,NL,31,2006,0.32,34,2,2,0,35,18,17,17,4.5,3,26,15,3,2,1,0
Cunnane,Will,cunnawi01,NL,32,2006,0.14,26,2,2,0,27,14,13,13,4.5,3,20,9,1,1,1,0
Dessens,Elmer,desseel01,NL,35,2006,0.69,80,3,4,0,88,43,39,41,4.5,9,52,26,3,2,2,0
Bump,Nate,bumpna01,NL,30,2006,0.53,52,2,3,0,56,28,25,27,4.5,6,32,20,2,3,1,0
Estrella,Leo,estrele01,NL,31,2006,0.2,25,2,1,0,27,13,12,13,4.5,3,16,9,1,1,1,0
Brower,Jim,broweji01,NL,34,2006,0.64,65,4,4,1,68,33,31,34,4.5,7,47,27,2,3,4,0
Drew,Tim,drewti01,NL,28,2006,0.13,28,1,2,0,29,15,14,14,4.5,3,19,10,1,1,1,0
Durocher,Jayson,durocja01,NL,32,2006,0.03,25,2,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Hebson,Bryan,hebsobr01,NL,30,2006,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Messenger,Randy,messera01,NL,25,2006,0.29,43,2,2,0,43,23,21,22,4.5,5,33,21,3,1,1,0
Gracesqui,Franklyn,gracefr01,NL,27,2006,0.03,25,1,2,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Mercedes,Jose,mercejo02,NL,35,2006,0.03,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Middlebrook,Jason,middlja01,NL,31,2006,0.03,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Guthrie,Mark,guthrma01,NL,41,2006,0.14,25,1,2,0,26,13,12,13,4.5,3,17,10,1,1,1,0
Hackman,Luther,hackmlu01,NL,32,2006,0.22,25,1,1,0,26,14,12,13,4.5,3,17,10,1,1,1,0
Liriano,Pedro,liriape01,NL,26,2006,0.17,30,1,1,0,31,17,15,15,4.5,4,22,11,1,1,1,0
Levrault,Allen,levraal01,NL,29,2006,0.1,25,1,1,0,26,12,12,13,4.5,3,18,10,1,1,1,0
Koronka,John,koronjo01,NL,26,2006,0.15,59,3,4,0,60,32,30,29,4.5,7,43,22,2,2,2,1
Holmes,Darren,holmeda01,NL,40,2006,0.14,25,1,1,0,27,13,12,13,4.5,3,19,9,1,1,1,0
Mann,Jim,mannji01,NL,32,2006,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Martin,Tom,martito02,NL,36,2006,0.36,31,1,2,0,32,16,15,16,4.5,4,22,12,1,1,1,0
Martinez,Luis,martilu01,NL,26,2006,0.06,60,3,4,0,61,32,30,30,4.5,7,44,23,2,2,3,0
Johnston,Mike,johnsmi03,NL,27,2006,0.15,28,1,2,0,29,15,14,14,4.5,3,21,11,1,1,1,0
Johnson,Jonathan,johnsjo08,NL,32,2006,0.05,51,3,3,0,53,27,25,26,4.5,6,36,21,2,2,2,0
Robertson,Nate,roberna01,AL,29,2006,0.79,177,8,12,0,185,99,89,89,4.53,24,120,58,2,5,6,1
Lopez,Rodrigo,lopezro01,AL,31,2006,0.81,177,12,10,0,190,96,89,89,4.53,23,111,54,2,6,4,1
Wells,Kip,wellski01,NL,29,2006,0.79,165,8,12,0,165,89,82,84,4.53,19,123,76,6,8,6,0
Claussen,Brandon,clausbr01,NL,27,2006,0.71,150,8,11,0,159,82,73,78,4.53,20,109,55,4,6,3,1
Rusch,Glendon,ruschgl01,NL,32,2006,0.75,127,6,7,1,144,67,62,66,4.54,12,92,43,4,3,2,1
Ishii,Kazuhisa,ishiika01,NL,33,2006,0.74,121,7,8,0,115,68,62,60,4.54,15,79,63,3,4,4,0
Wright,Jaret,wrighja02,AL,31,2006,0.7,99,7,6,0,105,56,50,50,4.55,10,69,38,2,4,4,0
Harper,Travis,harpetr01,AL,30,2006,0.64,70,4,4,0,72,40,37,34,4.56,9,45,22,4,3,3,0
Halsey,Brad,halsebr01,NL,25,2006,0.67,140,7,10,0,156,82,70,72,4.56,16,87,41,3,7,3,1
Affeldt,Jeremy,affelje01,AL,27,2006,0.62,62,3,3,3,66,35,31,32,4.57,6,44,24,1,2,3,1
Quantrill,Paul,quantpa01,NL,38,2006,0.64,69,3,3,0,81,36,34,36,4.57,6,38,19,4,3,1,0
Backe,Brandon,backebr01,NL,28,2006,0.7,125,8,6,0,127,66,63,64,4.57,16,89,53,3,4,4,1
Esposito,Mike,esposmi01,NL,25,2006,0.14,67,3,4,0,70,36,34,34,4.57,8,47,26,3,2,2,0
Hendrickson,Ben,hendrbe01,NL,25,2006,0.26,61,3,5,0,64,33,31,31,4.57,7,44,23,2,3,2,0
Pineiro,Joel,pineijo01,AL,28,2006,0.8,169,8,10,0,179,92,89,83,4.58,20,111,51,3,5,6,0
Snell,Ian,snellia01,NL,25,2006,0.36,59,3,3,0,59,32,30,30,4.58,7,46,26,2,2,3,0
Springer,Russ,sprinru01,NL,38,2006,0.45,56,3,4,0,55,31,29,28,4.58,8,43,21,2,3,2,0
Wagner,Ryan,wagnery01,NL,24,2006,0.5,53,3,2,0,55,29,27,27,4.58,6,42,21,2,3,3,0
Coffey,Todd,coffeto01,NL,26,2006,0.39,54,3,2,1,63,28,26,29,4.58,5,34,16,2,3,1,0
Loewer,Carlton,loeweca01,NL,33,2006,0.08,60,3,4,0,64,32,30,31,4.58,7,42,22,2,3,3,0
Manning,David,mannida01,NL,34,2006,0.02,60,3,4,0,62,33,31,30,4.58,7,43,23,2,2,3,0
Cruz,Juan,cruzju02,AL,28,2006,0.53,50,3,3,0,50,29,26,25,4.59,6,41,20,1,3,2,0
de la Rosa,Jorge,delarjo01,NL,25,2006,0.39,51,2,3,0,54,28,25,27,4.59,4,39,27,2,1,4,0
Germano,Justin,germaju01,NL,24,2006,0.14,52,3,3,0,54,30,27,26,4.59,6,39,20,1,2,2,0
Rodriguez,Ricardo,rodriri03,AL,28,2006,0.53,87,5,5,0,93,50,44,45,4.6,12,49,28,1,3,3,1
Johnson,Jason,johnsja02,AL,33,2006,0.82,185,8,12,0,205,103,94,95,4.6,21,101,53,4,6,10,0
Fernandez,Jared,fernaja01,NL,34,2006,0.13,43,2,3,0,45,23,22,22,4.6,5,29,17,2,2,2,0
Regilio,Nick,regilni01,AL,28,2006,0.26,40,2,3,0,42,22,20,21,4.61,5,28,15,1,2,1,0
Davis,Jason,davisja02,AL,26,2006,0.66,81,4,5,0,88,46,41,42,4.61,9,53,29,1,4,4,0
Gobble,Jimmy,gobblji01,AL,25,2006,0.66,84,4,4,0,87,47,44,42,4.61,12,46,28,2,2,3,0
Ashby,Andy,ashbyan01,NL,39,2006,0.22,42,2,3,0,46,22,21,22,4.61,5,28,14,1,2,2,0
Armas,Tony,armasto02,NL,28,2006,0.64,118,7,7,0,114,62,60,61,4.61,17,80,56,5,6,4,1
Moyer,Jamie,moyerja01,AL,44,2006,0.82,180,10,9,0,199,96,90,95,4.62,26,99,54,3,8,2,0
Tallet,Brian,tallebr01,AL,29,2006,0.11,37,2,2,0,39,20,19,19,4.62,5,24,13,1,2,1,0
Harikkala,Tim,harikti01,AL,35,2006,0.38,38,2,2,0,39,21,20,19,4.62,5,22,13,1,1,1,0
Maroth,Mike,marotmi01,AL,29,2006,0.82,186,11,13,0,207,103,95,96,4.62,25,101,49,2,7,6,0
White,Matt,whitema03,NL,29,2006,0.06,39,2,3,0,40,22,20,20,4.62,5,28,15,1,2,2,0
Bartosh,Cliff,bartocl01,NL,27,2006,0.27,37,2,2,0,38,19,18,20,4.62,6,30,15,1,2,1,0
Levine,Alan,levinal01,NL,38,2006,0.48,37,2,2,0,41,20,18,20,4.62,5,22,14,1,1,1,0
Hitchcock,Sterling,hitchst01,NL,35,2006,0.33,39,2,3,0,41,21,20,20,4.62,5,28,15,1,1,2,0
Reyes,Carlos,reyesca01,AL,37,2006,0.13,35,2,2,0,37,19,18,18,4.63,5,22,11,1,2,1,0
Osborne,Donovan,osbordo01,AL,37,2006,0.12,35,2,2,0,38,20,18,18,4.63,4,23,12,1,2,1,0
Alvarez,Abe,alvarab01,AL,24,2006,0.06,35,2,2,0,37,20,18,18,4.63,5,24,12,1,1,1,0
Julio,Jorge,juliojo01,AL,27,2006,0.61,68,3,5,10,66,38,36,34,4.63,10,55,26,3,2,5,0
Meche,Gil,mechegi01,AL,28,2006,0.77,143,9,8,0,148,80,74,73,4.63,19,95,56,1,4,5,0
Lohse,Kyle,lohseky01,AL,28,2006,0.81,168,9,11,0,191,89,83,90,4.63,21,95,48,4,7,5,1
Lidle,Cory,lidleco01,NL,34,2006,0.81,173,11,11,0,191,100,91,87,4.63,19,110,49,4,7,6,0
Jackson,Edwin,jacksed01,NL,23,2006,0.37,68,4,4,0,69,38,36,34,4.63,8,47,28,2,2,3,1
Downs,Scott,downssc01,AL,30,2006,0.61,100,5,5,0,106,57,51,52,4.64,13,70,35,2,5,3,0
Resop,Chris,resopch01,NL,24,2006,0.16,33,2,2,0,34,19,18,16,4.64,3,26,13,1,1,2,0
Carlyle,Buddy,carlybu01,NL,29,2006,0.14,32,2,2,0,33,18,17,16,4.64,4,24,11,1,1,1,0
Hughes,Travis,hughetr01,NL,28,2006,0.14,32,2,2,0,34,17,16,17,4.64,4,23,13,1,1,1,0
Munoz,Arnie,munozar01,AL,24,2006,0.1,30,2,2,0,31,17,16,15,4.65,4,21,11,1,1,1,0
Beimel,Joe,beimejo01,AL,29,2006,0.27,31,1,1,0,34,17,16,16,4.65,4,20,11,1,1,1,0
Ellis,Robert,ellisro02,AL,36,2006,0.06,60,3,3,0,64,34,31,31,4.65,8,39,21,1,3,2,0
Jackson,Mike,jacksmi02,AL,42,2006,0.26,30,2,1,0,33,16,15,16,4.65,4,18,10,1,1,1,0
Kida,Masao,kidama01,AL,38,2006,0.15,30,1,2,0,33,16,15,16,4.65,4,19,10,1,1,1,0
Fox,Chad,foxch02,NL,36,2006,0.25,30,1,2,1,30,16,15,16,4.65,4,25,14,1,1,2,0
Austin,Jeff,austije01,NL,30,2006,0.1,60,3,4,0,61,33,31,31,4.65,8,44,24,2,2,3,0
DeJean,Mike,dejeami01,NL,36,2006,0.59,62,3,4,2,66,33,31,33,4.65,5,50,28,4,4,4,0
Matthews,Mike,matthmi01,NL,33,2006,0.34,31,2,2,0,32,18,16,16,4.65,4,20,13,1,1,2,0
Koch,Billy,kochbi01,NL,32,2006,0.36,30,2,2,3,30,16,15,16,4.65,4,24,14,1,1,2,0
Hill,Shawn,hillsh01,NL,25,2006,0.06,61,4,4,0,63,35,33,30,4.65,7,47,23,2,3,2,0
Pulido,Carlos,pulidca01,AL,35,2006,0.13,28,1,1,0,30,16,15,14,4.66,3,19,9,1,1,1,0
Prinz,Bret,prinzbr01,AL,29,2006,0.2,29,1,2,0,30,16,15,15,4.66,4,20,11,1,1,1,0
Nakamura,Mike,nakammi01,AL,30,2006,0.19,28,1,2,0,29,16,15,14,4.66,4,20,9,0,1,1,0
Thornton,Matt,thornma01,AL,30,2006,0.47,57,2,4,0,56,30,29,30,4.66,8,46,30,2,1,4,0
Walker,Kevin,walkeke01,AL,30,2006,0.1,29,1,2,0,30,17,15,15,4.66,4,20,11,1,1,1,0
Colyer,Steve,colyest01,AL,27,2006,0.24,28,1,1,0,29,15,14,15,4.66,4,21,11,1,1,1,0
Baldwin,James,baldwja01,AL,35,2006,0.42,55,2,3,1,59,31,28,29,4.66,8,33,18,1,3,2,0
Bacsik,Mike,bacsimi02,AL,29,2006,0.16,55,3,3,0,58,31,29,28,4.66,7,36,17,1,3,2,0
Anderson,Jason,anderja01,AL,27,2006,0.16,28,2,1,0,28,16,15,14,4.66,3,18,12,1,1,1,0
Demaria,Chris,demarch01,AL,26,2006,0.09,29,2,1,0,31,17,15,15,4.66,4,22,10,1,1,1,0
Frederick,Kevin,fredeke01,AL,30,2006,0.18,28,1,2,0,29,16,15,14,4.66,3,19,10,1,1,1,0
Greinke,Zack,greinza01,AL,23,2006,0.76,166,7,13,0,182,92,87,85,4.66,22,111,42,2,9,4,1
German,Franklyn,germafr01,AL,26,2006,0.48,56,3,2,1,58,30,27,31,4.66,7,39,27,2,4,4,1
Stewart,Scott,stewasc01,NL,31,2006,0.26,28,2,2,0,31,15,14,15,4.66,3,21,10,2,1,1,0
Powell,Jay,powelja04,NL,34,2006,0.3,29,1,1,0,30,16,15,15,4.66,3,21,13,1,1,1,0
Almanza,Armando,almanar01,NL,34,2006,0.24,28,2,2,0,29,15,14,15,4.66,4,21,12,1,1,1,0
Day,Zach,dayza01,NL,28,2006,0.66,87,4,6,0,92,47,44,46,4.66,9,50,38,4,4,4,0
Grabow,John,grabojo02,NL,28,2006,0.52,57,3,4,0,60,32,29,30,4.66,7,48,23,3,2,2,0
Penn,Hayden,pennha01,AL,22,2006,0.3,79,5,4,0,82,46,42,40,4.67,10,51,30,3,2,4,1
Yabu,Keiichi,yabuke01,AL,38,2006,0.39,54,3,2,1,59,31,27,29,4.67,6,38,21,2,4,2,0
Huisman,Justin,huismju01,AL,27,2006,0.16,27,1,1,0,29,15,14,14,4.67,3,18,9,1,1,1,0
Hernandez,Orlando,hernaor01,AL,41,2006,0.68,131,9,8,1,137,71,67,69,4.67,17,95,50,1,9,4,1
Harville,Chad,harvich01,AL,30,2006,0.5,53,2,3,0,54,31,27,28,4.67,7,38,23,1,3,3,0
Meredith,Cla,meredcl01,AL,23,2006,0.03,26,1,1,0,27,15,14,13,4.67,3,18,9,1,1,1,0
Oropesa,Eddie,oropeed01,NL,35,2006,0.18,26,2,2,0,26,15,14,13,4.67,3,19,12,1,1,1,0
Nance,Shane,nancesh01,NL,29,2006,0.16,26,1,2,0,28,14,13,14,4.67,3,20,11,1,2,1,0
Roberts,Willis,roberwi01,NL,31,2006,0.19,26,1,1,0,27,14,13,14,4.67,3,19,11,1,2,1,0
Booker,Chris,bookech01,NL,30,2006,0.02,26,1,1,0,27,15,14,13,4.67,3,19,10,1,1,1,0
Cone,David,coneda01,NL,43,2006,0.06,53,3,4,0,56,29,27,28,4.67,7,37,21,2,2,2,0
Driskill,Travis,drisktr01,NL,35,2006,0.2,26,1,2,0,29,14,13,14,4.67,3,19,9,1,1,1,0
Halama,John,halamjo01,NL,34,2006,0.67,78,3,4,0,86,44,40,41,4.67,9,46,24,3,5,2,1
Journell,Jimmy,journji01,NL,29,2006,0.08,27,1,2,0,28,15,14,14,4.67,3,21,12,1,1,1,0
Hudson,Luke,hudsolu01,NL,29,2006,0.57,103,7,8,0,98,59,55,52,4.67,13,71,49,3,8,6,0
Pote,Lou,potelo01,AL,35,2006,0.02,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Rodriguez,Rich,rodriri02,AL,43,2006,0.01,25,1,1,0,27,14,13,13,4.68,3,16,9,1,1,1,0
Nelson,Joe,nelsojo01,AL,32,2006,0.02,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Peterson,Adam,peterad02,AL,27,2006,0.02,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Person,Robert,persoro01,AL,37,2006,0.04,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Paniagua,Jose,paniajo01,AL,33,2006,0,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Snare,Ryan,snarery01,AL,27,2006,0.02,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Thomas,Brad,thomabr01,AL,29,2006,0.04,25,1,1,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Tolar,Kevin,tolarke01,AL,35,2006,0.01,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Sturtze,Tanyon,sturtta01,AL,36,2006,0.64,74,5,3,1,76,43,40,37,4.68,9,46,27,2,5,3,0
Taylor,Aaron,tayloaa01,AL,29,2006,0.07,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Tam,Jeff,tamje01,AL,36,2006,0.14,25,1,2,0,27,14,13,13,4.68,3,16,9,1,1,1,0
Walrond,Les,walrole01,AL,30,2006,0.03,25,1,2,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Avery,Steve,averyst01,AL,36,2006,0.06,25,1,1,0,26,14,13,13,4.68,3,16,9,1,1,1,0
Acevedo,Juan,aceveju01,AL,36,2006,0.13,25,1,2,1,27,14,13,13,4.68,3,17,9,1,1,1,0
Franklin,Ryan,frankry01,AL,33,2006,0.82,174,7,13,0,188,95,90,91,4.68,26,90,54,3,7,2,1
Elder,Dave,elderda01,AL,31,2006,0.01,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Fiore,Tony,fioreto01,AL,35,2006,0.12,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
DeHart,Rick,deharri01,AL,36,2006,0.01,25,1,2,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Jones,Bobby,jonesbo04,AL,34,2006,0.02,25,1,2,0,26,14,13,13,4.68,3,17,10,1,1,1,0
Gilfillan,Jason,gilfija01,AL,30,2006,0.06,25,2,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Garcia,Reynaldo,garcire01,AL,32,2006,0.06,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Lowe,Sean,lowese01,AL,35,2006,0.14,25,1,1,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Lloyd,Graeme,lloydgr01,AL,39,2006,0.15,25,1,2,0,28,14,13,13,4.68,3,16,8,1,1,1,0
Maurer,Dave,maureda01,AL,31,2006,0.01,25,1,1,0,27,15,13,13,4.68,3,17,9,1,1,1,0
Lee,David,leeda01,AL,33,2006,0.06,25,1,1,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Olsen,Kevin,olsenke01,NL,30,2006,0.04,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Myette,Aaron,myettaa01,NL,29,2006,0.04,25,1,1,0,26,14,13,13,4.68,3,19,11,1,1,1,0
Roberts,Grant,robergr01,NL,29,2006,0.1,25,1,2,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Williams,Mike,willimi03,NL,37,2006,0.19,25,1,2,3,26,14,13,13,4.68,3,17,11,1,1,1,0
Borbon,Pedro,borbope02,NL,39,2006,0.01,25,1,2,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Almonte,Edwin,almoned01,NL,30,2006,0.04,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Almonte,Hector,almonhe01,NL,31,2006,0.12,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Correia,Kevin,correke01,NL,26,2006,0.49,74,3,5,0,76,40,37,40,4.68,11,55,32,2,4,2,0
