"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Jones","Doug","jonesdo01","AL",44,2001,0.66,72.00,4.00,4.00,4.00,83.00,38.00,36.00,39.00,4.69,9.00,48.00,22.00,3.00,2.00,2.00,0.00
"Magnante","Mike","magnami01","AL",36,2001,0.54,52.00,3.00,3.00,0.00,58.00,29.00,26.00,29.00,4.76,5.00,32.00,23.00,4.00,2.00,2.00,0.00
"Maduro","Calvin","madurca01","AL",27,2001,0.21,41.00,2.00,2.00,0.00,45.00,28.00,27.00,25.00,5.71,7.00,30.00,19.00,1.00,2.00,1.00,0.00
"Lowe","Sean","lowese01","AL",30,2001,0.61,72.00,4.00,2.00,0.00,76.00,41.00,39.00,40.00,4.94,9.00,50.00,35.00,2.00,4.00,3.00,0.00
"Lowe","Derek","lowede01","AL",28,2001,0.70,82.00,4.00,4.00,18.00,79.00,35.00,32.00,34.00,3.62,7.00,62.00,25.00,3.00,2.00,2.00,0.00
"Lorraine","Andrew","lorraan01","AL",29,2001,0.48,68.00,3.00,4.00,0.00,75.00,45.00,41.00,39.00,5.29,10.00,45.00,30.00,2.00,1.00,2.00,0.00
"Martin","Tom","martito02","AL",31,2001,0.33,43.00,2.00,2.00,0.00,47.00,26.00,25.00,24.00,5.13,6.00,29.00,19.00,2.00,1.00,2.00,0.00
"Gunderson","Eric","gundeer01","AL",35,2001,0.29,29.00,1.00,2.00,0.00,37.00,19.00,17.00,19.00,5.59,4.00,19.00,11.00,1.00,1.00,2.00,0.00
"Harper","Travis","harpetr01","AL",25,2001,0.26,70.00,4.00,4.00,0.00,71.00,39.00,37.00,36.00,4.69,10.00,45.00,29.00,1.00,2.00,2.00,0.00
"Haney","Chris","haneych01","AL",33,2001,0.41,40.00,2.00,2.00,0.00,45.00,26.00,25.00,24.00,5.51,6.00,25.00,17.00,1.00,2.00,1.00,0.00
"Hamilton","Joey","hamiljo02","AL",31,2001,0.66,83.00,5.00,5.00,0.00,91.00,51.00,48.00,46.00,5.10,10.00,51.00,37.00,2.00,3.00,2.00,0.00
"Halladay","Roy","hallaro01","AL",24,2001,0.66,94.00,6.00,6.00,0.00,109.00,68.00,61.00,59.00,5.74,14.00,62.00,47.00,1.00,3.00,5.00,0.00
"Halama","John","halamjo01","AL",29,2001,0.77,156.00,11.00,8.00,0.00,179.00,92.00,84.00,85.00,4.88,18.00,91.00,55.00,2.00,4.00,4.00,1.00
"Guzman","Juan","guzmaju01","AL",35,2001,0.70,81.00,4.00,5.00,0.00,84.00,47.00,42.00,45.00,4.83,12.00,59.00,37.00,2.00,2.00,5.00,0.00
"Jones","Todd","jonesto02","AL",33,2001,0.59,64.00,3.00,4.00,26.00,66.00,34.00,31.00,33.00,4.50,7.00,55.00,29.00,2.00,2.00,2.00,0.00
"Helling","Rick","helliri01","AL",31,2001,0.83,190.00,13.00,10.00,0.00,194.00,109.00,100.00,100.00,4.74,29.00,126.00,81.00,4.00,6.00,5.00,0.00
"Guardado","Eddie","guarded01","AL",31,2001,0.57,61.00,4.00,4.00,4.00,59.00,32.00,31.00,31.00,4.57,10.00,49.00,27.00,3.00,2.00,2.00,0.00
"Groom","Buddy","groombu01","AL",36,2001,0.55,59.00,4.00,3.00,2.00,65.00,37.00,33.00,31.00,4.88,6.00,41.00,24.00,2.00,1.00,2.00,0.00
"Grimsley","Jason","grimsja01","AL",34,2001,0.62,82.00,4.00,3.00,1.00,85.00,48.00,43.00,44.00,4.77,9.00,51.00,37.00,2.00,4.00,9.00,0.00
"Gooden","Dwight","goodedw01","AL",37,2001,0.72,113.00,6.00,5.00,1.00,127.00,73.00,65.00,70.00,5.38,19.00,71.00,53.00,3.00,5.00,4.00,0.00
"Glynn","Ryan","glynnry01","AL",27,2001,0.58,107.00,6.00,7.00,0.00,123.00,73.00,66.00,66.00,5.55,17.00,61.00,50.00,2.00,3.00,4.00,0.00
"Ginter","Matt","gintema01","AL",24,2001,0.10,30.00,2.00,1.00,0.00,33.00,20.00,18.00,18.00,5.40,5.00,21.00,13.00,1.00,1.00,1.00,0.00
"Guthrie","Mark","guthrma01","AL",36,2001,0.59,67.00,3.00,4.00,1.00,70.00,41.00,37.00,37.00,4.97,9.00,50.00,31.00,4.00,2.00,6.00,0.00
"Hodges","Kevin","hodgeke01","AL",28,2001,0.16,34.00,2.00,2.00,0.00,36.00,20.00,18.00,19.00,4.90,5.00,22.00,15.00,1.00,2.00,1.00,0.00
"Mendoza","Ramiro","mendora01","AL",29,2001,0.68,80.00,6.00,4.00,1.00,86.00,42.00,39.00,40.00,4.44,9.00,47.00,25.00,2.00,3.00,2.00,0.00
"Johnson","Mark J.","johnsma03","AL",26,2001,0.21,49.00,2.00,3.00,0.00,51.00,32.00,29.00,26.00,5.05,6.00,32.00,22.00,1.00,2.00,2.00,0.00
"Johnson","Jonathan","johnsjo08","AL",27,2001,0.27,41.00,2.00,2.00,0.00,45.00,27.00,24.00,24.00,5.27,5.00,30.00,20.00,1.00,3.00,2.00,0.00
"Johnson","Jason","johnsja02","AL",28,2001,0.70,115.00,5.00,8.00,0.00,125.00,82.00,75.00,68.00,5.60,18.00,79.00,57.00,2.00,4.00,4.00,0.00
"Isringhausen","Jason","isrinja01","AL",29,2001,0.56,67.00,4.00,4.00,17.00,69.00,37.00,34.00,36.00,4.70,8.00,51.00,31.00,3.00,3.00,4.00,0.00
"Hudson","Tim","hudsoti01","AL",26,2001,0.77,175.00,15.00,5.00,0.00,155.00,85.00,78.00,74.00,3.91,19.00,149.00,72.00,4.00,5.00,7.00,0.00
"Howry","Bobby","howrybo01","AL",28,2001,0.60,67.00,3.00,4.00,11.00,60.00,33.00,30.00,30.00,4.03,8.00,58.00,30.00,2.00,3.00,2.00,0.00
"Hasegawa","Shigetoshi","hasegsh01","AL",33,2001,0.67,81.00,6.00,5.00,4.00,85.00,42.00,39.00,43.00,4.56,11.00,52.00,33.00,3.00,2.00,3.00,1.00
"Holmes","Darren","holmeda01","AL",35,2001,0.44,40.00,2.00,2.00,1.00,48.00,27.00,25.00,25.00,5.62,6.00,27.00,17.00,2.00,2.00,1.00,0.00
"Hawkins","La Troy","hawkila01","AL",29,2001,0.75,98.00,4.00,7.00,4.00,114.00,61.00,57.00,56.00,5.19,13.00,62.00,36.00,1.00,2.00,5.00,0.00
"Hinchliffe","Brett","hinchbr01","AL",27,2001,0.20,39.00,2.00,3.00,0.00,43.00,26.00,24.00,23.00,5.42,6.00,25.00,18.00,1.00,2.00,2.00,0.00
"Hill","Ken","hillke01","AL",36,2001,0.69,111.00,6.00,9.00,0.00,129.00,74.00,70.00,72.00,5.76,16.00,68.00,64.00,1.00,3.00,5.00,0.00
"Hiljus","Erik","hiljuer01","AL",29,2001,0.10,28.00,1.00,1.00,0.00,30.00,17.00,15.00,15.00,4.82,4.00,18.00,12.00,1.00,1.00,1.00,0.00
"Hernandez","Roberto","hernaro01","AL",37,2001,0.62,69.00,3.00,5.00,25.00,71.00,35.00,31.00,34.00,4.24,7.00,54.00,29.00,2.00,3.00,2.00,0.00
"Hernandez","Orlando","hernaor01","AL",36,2001,0.81,179.00,12.00,10.00,0.00,172.00,96.00,89.00,84.00,4.35,26.00,130.00,64.00,2.00,6.00,3.00,0.00
"Heredia","Gil","heredgi01","AL",36,2001,0.80,179.00,12.00,9.00,0.00,200.00,102.00,91.00,92.00,4.60,22.00,101.00,53.00,4.00,5.00,3.00,0.00
"Jones","Marcus","jonesma02","AL",26,2001,0.03,61.00,3.00,3.00,0.00,66.00,37.00,35.00,34.00,5.09,9.00,43.00,26.00,1.00,2.00,2.00,0.00
"Holtz","Mike","holtzmi01","AL",29,2001,0.43,48.00,3.00,3.00,0.00,50.00,30.00,28.00,26.00,5.06,6.00,38.00,22.00,2.00,2.00,2.00,0.00
"Pichardo","Hipolito","pichahi01","AL",32,2001,0.54,63.00,4.00,4.00,1.00,67.00,35.00,32.00,32.00,4.57,6.00,38.00,26.00,2.00,2.00,2.00,0.00
"Ramsay","Robert","ramsaro01","AL",28,2001,0.41,55.00,2.00,3.00,0.00,55.00,30.00,27.00,29.00,4.58,6.00,37.00,30.00,2.00,1.00,3.00,0.00
"Rakers","Jason","rakerja01","AL",28,2001,0.21,36.00,2.00,2.00,0.00,41.00,24.00,23.00,22.00,5.62,6.00,25.00,15.00,1.00,1.00,2.00,0.00
"Radke","Brad","radkebr01","AL",29,2001,0.83,195.00,11.00,13.00,0.00,219.00,101.00,95.00,98.00,4.45,24.00,122.00,49.00,1.00,4.00,5.00,0.00
"Quantrill","Paul","quantpa01","AL",33,2001,0.62,72.00,3.00,4.00,1.00,82.00,38.00,35.00,39.00,4.62,8.00,45.00,26.00,2.00,3.00,1.00,0.00
"Prieto","Ariel","prietar01","AL",32,2001,0.28,68.00,3.00,4.00,0.00,79.00,43.00,39.00,40.00,5.23,9.00,45.00,29.00,1.00,2.00,2.00,0.00
"Pote","Lou","potelo01","AL",30,2001,0.44,54.00,2.00,2.00,1.00,56.00,28.00,25.00,27.00,4.33,6.00,40.00,21.00,1.00,1.00,2.00,0.00
"Parrish","John","parrijo01","AL",24,2001,0.29,78.00,5.00,5.00,0.00,82.00,51.00,47.00,45.00,5.31,11.00,58.00,44.00,1.00,2.00,3.00,0.00
"Pineiro","Joel","pineijo01","AL",23,2001,0.18,39.00,2.00,2.00,0.00,42.00,23.00,21.00,21.00,4.85,5.00,27.00,17.00,1.00,1.00,1.00,0.00
"Redman","Mark","redmama01","AL",27,2001,0.64,126.00,9.00,7.00,0.00,138.00,71.00,69.00,68.00,4.89,18.00,96.00,44.00,1.00,3.00,5.00,0.00
"Pettitte","Andy","pettian01","AL",29,2001,0.82,181.00,14.00,9.00,0.00,197.00,100.00,92.00,94.00,4.62,18.00,116.00,77.00,3.00,4.00,3.00,1.00
"Petkovsek","Mark","petkoma01","AL",36,2001,0.66,75.00,5.00,3.00,1.00,84.00,41.00,38.00,40.00,4.68,8.00,39.00,26.00,3.00,3.00,3.00,0.00
"Perisho","Matt","perisma01","AL",26,2001,0.56,92.00,3.00,6.00,0.00,108.00,71.00,63.00,61.00,6.07,15.00,68.00,48.00,3.00,4.00,4.00,0.00
"Percival","Troy","percitr01","AL",32,2001,0.55,56.00,4.00,5.00,24.00,50.00,30.00,28.00,27.00,4.42,8.00,49.00,27.00,2.00,2.00,2.00,0.00
"Pena","Jesus","penaje01","AL",26,2001,0.31,40.00,2.00,2.00,0.00,42.00,25.00,22.00,23.00,5.06,6.00,30.00,22.00,2.00,1.00,2.00,0.00
"Ponson","Sidney","ponsosi01","AL",25,2001,0.82,190.00,10.00,11.00,0.00,196.00,107.00,101.00,96.00,4.67,27.00,124.00,71.00,2.00,2.00,5.00,0.00
"Rincon","Ricardo","rincori01","AL",31,2001,0.45,39.00,2.00,2.00,2.00,39.00,21.00,19.00,20.00,4.50,5.00,30.00,19.00,2.00,1.00,2.00,0.00
"Runyan","Sean","runyase01","AL",27,2001,0.23,28.00,1.00,2.00,0.00,28.00,15.00,14.00,15.00,4.66,4.00,19.00,12.00,1.00,1.00,2.00,0.00
"Rosado","Jose","rosadjo01","AL",27,2001,0.72,91.00,5.00,6.00,0.00,91.00,51.00,45.00,44.00,4.40,12.00,63.00,33.00,1.00,3.00,4.00,0.00
"Romero","J.C.","romerjc01","AL",25,2001,0.42,80.00,4.00,6.00,0.00,90.00,54.00,49.00,45.00,5.29,10.00,61.00,34.00,1.00,2.00,3.00,1.00
"Rogers","Kenny","rogerke01","AL",37,2001,0.83,193.00,11.00,9.00,0.00,213.00,106.00,97.00,100.00,4.59,19.00,113.00,70.00,2.00,9.00,3.00,1.00
"Rodriguez","Frank","rodrifr02","AL",29,2001,0.57,61.00,3.00,3.00,1.00,73.00,40.00,38.00,38.00,5.61,9.00,39.00,26.00,1.00,2.00,3.00,0.00
"Rapp","Pat","rapppa01","AL",34,2001,0.79,157.00,8.00,10.00,0.00,176.00,102.00,93.00,91.00,5.27,18.00,99.00,77.00,4.00,6.00,7.00,0.00
"Rivera","Luis","riverlu02","AL",23,2001,0.08,29.00,2.00,1.00,0.00,29.00,15.00,14.00,14.00,4.34,3.00,21.00,12.00,1.00,1.00,1.00,0.00
"Ratliff","Jon","ratlijo01","AL",30,2001,0.01,25.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,17.00,10.00,1.00,1.00,1.00,0.00
"Rhodes","Arthur","rhodear01","AL",32,2001,0.59,65.00,4.00,5.00,1.00,59.00,37.00,34.00,31.00,4.50,8.00,60.00,33.00,3.00,1.00,3.00,0.00
"Rekar","Bryan","rekarbr01","AL",29,2001,0.75,147.00,7.00,9.00,0.00,170.00,87.00,80.00,82.00,4.96,20.00,88.00,46.00,1.00,4.00,5.00,0.00
"Reichert","Dan","reichda01","AL",25,2001,0.67,122.00,7.00,7.00,1.00,127.00,76.00,69.00,68.00,5.05,13.00,79.00,67.00,2.00,5.00,10.00,0.00
"Reed","Steve","reedst01","AL",35,2001,0.58,59.00,3.00,2.00,0.00,62.00,33.00,30.00,31.00,4.65,8.00,42.00,23.00,3.00,2.00,2.00,0.00
"Parque","Jim","parquji01","AL",25,2001,0.79,170.00,11.00,9.00,0.00,189.00,99.00,88.00,95.00,4.84,21.00,111.00,69.00,2.00,8.00,3.00,3.00
"Rivera","Mariano","riverma01","AL",32,2001,0.62,70.00,5.00,3.00,29.00,60.00,28.00,26.00,26.00,3.34,6.00,50.00,24.00,2.00,2.00,2.00,0.00
"Milton","Eric","miltoer01","AL",26,2001,0.82,181.00,10.00,10.00,0.00,181.00,106.00,97.00,87.00,4.57,28.00,139.00,54.00,1.00,4.00,4.00,0.00
"Mullen","Scott","mullesc01","AL",26,2001,0.10,30.00,2.00,1.00,0.00,31.00,17.00,16.00,15.00,4.65,4.00,21.00,12.00,1.00,1.00,1.00,0.00
"Mulder","Mark","muldema01","AL",24,2001,0.63,137.00,8.00,8.00,0.00,157.00,87.00,78.00,80.00,5.19,19.00,87.00,58.00,3.00,4.00,5.00,0.00
"Moyer","Jamie","moyerja01","AL",39,2001,0.81,160.00,11.00,8.00,0.00,176.00,92.00,84.00,82.00,4.67,20.00,99.00,48.00,2.00,5.00,4.00,1.00
"Mota","Danny","motada01","AL",26,2001,0.06,28.00,2.00,1.00,0.00,30.00,17.00,15.00,15.00,4.82,4.00,19.00,11.00,1.00,1.00,1.00,0.00
"Morris","Jim","morriji02","AL",37,2001,0.13,31.00,1.00,2.00,0.00,33.00,20.00,17.00,17.00,4.94,4.00,22.00,14.00,1.00,1.00,1.00,0.00
"Mohler","Mike","mohlemi01","AL",33,2001,0.45,40.00,2.00,2.00,0.00,45.00,27.00,25.00,24.00,5.51,5.00,25.00,19.00,1.00,2.00,2.00,0.00
"Patterson","Danny","patteda04","AL",30,2001,0.57,59.00,3.00,2.00,0.00,69.00,33.00,32.00,33.00,4.96,7.00,37.00,20.00,2.00,2.00,2.00,0.00
"Mlicki","Dave","mlickda01","AL",33,2001,0.78,137.00,8.00,9.00,0.00,156.00,85.00,78.00,78.00,5.12,19.00,79.00,53.00,2.00,5.00,4.00,0.00
"Murray","Dan","murrada02","AL",28,2001,0.23,36.00,2.00,2.00,0.00,38.00,22.00,20.00,21.00,5.12,7.00,26.00,16.00,1.00,1.00,2.00,0.00
"Mills","Alan","millsal01","AL",35,2001,0.58,57.00,3.00,3.00,1.00,60.00,32.00,31.00,34.00,5.13,9.00,38.00,32.00,2.00,2.00,3.00,0.00
"Miller","Travis","milletr01","AL",29,2001,0.55,63.00,3.00,3.00,0.00,72.00,33.00,29.00,35.00,4.57,6.00,51.00,27.00,2.00,1.00,3.00,0.00
"Mesa","Jose","mesajo01","AL",35,2001,0.64,72.00,4.00,5.00,8.00,82.00,44.00,42.00,44.00,5.38,10.00,57.00,36.00,2.00,3.00,4.00,0.00
"Mercker","Kent","merckke01","AL",33,2001,0.68,84.00,5.00,5.00,0.00,100.00,57.00,51.00,53.00,5.57,12.00,49.00,40.00,2.00,2.00,3.00,0.00
"Mercedes","Jose","mercejo02","AL",30,2001,0.64,118.00,9.00,6.00,0.00,125.00,64.00,59.00,62.00,4.61,14.00,65.00,50.00,2.00,3.00,3.00,0.00
"Ryan","B.J.","ryanbj01","AL",26,2001,0.39,48.00,3.00,3.00,0.00,46.00,28.00,27.00,24.00,4.78,6.00,41.00,25.00,1.00,1.00,2.00,0.00
"Moehler","Brian","moehlbr01","AL",30,2001,0.81,169.00,10.00,10.00,0.00,196.00,95.00,88.00,91.00,4.77,21.00,98.00,49.00,2.00,4.00,3.00,0.00
"Nichting","Chris","nichtch01","AL",35,2001,0.09,29.00,1.00,2.00,0.00,33.00,18.00,17.00,17.00,5.28,4.00,20.00,13.00,1.00,2.00,1.00,0.00
"Paniagua","Jose","paniajo01","AL",28,2001,0.61,73.00,4.00,4.00,3.00,69.00,35.00,33.00,35.00,4.19,7.00,60.00,36.00,3.00,5.00,4.00,0.00
"Painter","Lance","paintla01","AL",34,2001,0.58,66.00,3.00,3.00,0.00,70.00,39.00,37.00,35.00,4.91,9.00,50.00,27.00,1.00,2.00,3.00,0.00
"Ortiz","Ramon","ortizra01","AL",28,2001,0.62,121.00,8.00,7.00,0.00,116.00,75.00,70.00,62.00,4.91,18.00,86.00,56.00,1.00,3.00,6.00,3.00
"Ontiveros","Steve","ontivst02","AL",40,2001,0.06,39.00,2.00,3.00,0.00,45.00,25.00,24.00,24.00,5.54,6.00,25.00,18.00,1.00,1.00,2.00,0.00
"Oliver","Darren","oliveda02","AL",31,2001,0.77,134.00,6.00,8.00,0.00,160.00,91.00,86.00,81.00,5.61,16.00,74.00,54.00,3.00,6.00,5.00,1.00
"Olivares","Omar","olivaom01","AL",34,2001,0.77,129.00,7.00,8.00,0.00,145.00,80.00,74.00,74.00,5.16,14.00,68.00,61.00,1.00,5.00,4.00,0.00
"Ohka","Tomokazu","ohkato01","AL",25,2001,0.47,86.00,5.00,6.00,0.00,91.00,43.00,40.00,44.00,4.40,10.00,57.00,34.00,1.00,3.00,3.00,0.00
"Munoz","Mike","munozmi01","AL",36,2001,0.37,32.00,2.00,2.00,1.00,37.00,20.00,19.00,19.00,5.34,4.00,20.00,14.00,1.00,1.00,1.00,0.00
"Nitkowski","C.J.","nitkocj01","AL",28,2001,0.67,92.00,4.00,6.00,0.00,94.00,58.00,50.00,48.00,4.79,11.00,68.00,42.00,3.00,4.00,3.00,1.00
"Munro","Peter","munrope01","AL",26,2001,0.41,48.00,2.00,2.00,0.00,56.00,31.00,28.00,28.00,5.25,5.00,34.00,21.00,1.00,2.00,2.00,0.00
"Newman","Alan","newmaal02","AL",32,2001,0.12,27.00,2.00,2.00,0.00,32.00,17.00,16.00,17.00,5.50,4.00,20.00,12.00,1.00,1.00,1.00,0.00
"Nelson","Jeff","nelsoje01","AL",35,2001,0.54,63.00,5.00,4.00,1.00,57.00,31.00,28.00,29.00,4.07,5.00,54.00,35.00,2.00,3.00,3.00,0.00
"Neagle","Denny","neaglde01","AL",33,2001,0.80,174.00,12.00,8.00,0.00,178.00,95.00,91.00,91.00,4.71,28.00,117.00,66.00,3.00,5.00,6.00,0.00
"Navarro","Jaime","navarja01","AL",34,2001,0.69,84.00,4.00,7.00,0.00,108.00,68.00,61.00,61.00,6.54,15.00,43.00,40.00,2.00,4.00,5.00,0.00
"Nagy","Charles","nagych01","AL",34,2001,0.75,108.00,7.00,7.00,0.00,129.00,74.00,69.00,66.00,5.62,18.00,69.00,38.00,4.00,3.00,2.00,0.00
"Myette","Aaron","myettaa01","AL",24,2001,0.13,43.00,2.00,3.00,0.00,44.00,25.00,23.00,23.00,4.81,5.00,31.00,21.00,1.00,2.00,2.00,0.00
"Mussina","Mike","mussimi01","AL",33,2001,0.83,199.00,12.00,11.00,0.00,203.00,94.00,87.00,88.00,3.96,22.00,165.00,50.00,1.00,3.00,4.00,0.00
"Mecir","Jim","mecirji01","AL",31,2001,0.59,70.00,6.00,3.00,2.00,65.00,32.00,30.00,30.00,3.86,6.00,54.00,31.00,2.00,2.00,2.00,0.00
"Nomo","Hideo","nomohi01","AL",33,2001,0.80,172.00,9.00,10.00,0.00,176.00,99.00,95.00,96.00,5.00,27.00,149.00,82.00,2.00,4.00,12.00,1.00
"Bennett","Joel","bennejo02","NL",31,2001,0.12,44.00,3.00,3.00,0.00,48.00,27.00,25.00,26.00,5.22,8.00,33.00,19.00,1.00,2.00,2.00,0.00
"Bennett","Shayne","bennesh01","NL",29,2001,0.30,27.00,1.00,2.00,0.00,30.00,18.00,17.00,16.00,5.50,4.00,19.00,12.00,1.00,1.00,1.00,0.00
"Bowie","Micah","bowiemi01","NL",27,2001,0.28,58.00,3.00,5.00,0.00,67.00,42.00,39.00,36.00,5.82,8.00,45.00,28.00,2.00,2.00,3.00,1.00
"Brewer","Billy","brewebi01","NL",33,2001,0.16,28.00,1.00,2.00,1.00,29.00,17.00,16.00,15.00,4.98,4.00,22.00,13.00,1.00,1.00,1.00,0.00
"Billingsley","Brent","billibr01","NL",26,2001,0.05,26.00,1.00,1.00,0.00,26.00,16.00,15.00,14.00,5.02,4.00,19.00,12.00,1.00,1.00,1.00,0.00
"Abbott","Jim","abbotji01","NL",34,2001,0.42,60.00,3.00,4.00,0.00,70.00,41.00,37.00,38.00,5.62,9.00,37.00,28.00,2.00,2.00,3.00,0.00
"Almonte","Hector","almonhe01","NL",26,2001,0.10,27.00,1.00,2.00,0.00,28.00,15.00,13.00,14.00,4.50,3.00,20.00,11.00,1.00,1.00,1.00,0.00
"Avery","Steve","averyst01","NL",31,2001,0.54,64.00,4.00,4.00,0.00,61.00,39.00,35.00,34.00,4.85,8.00,40.00,39.00,1.00,2.00,3.00,0.00
"Ayala","Bobby","ayalabo01","NL",32,2001,0.47,33.00,1.00,3.00,1.00,34.00,20.00,18.00,18.00,4.91,4.00,28.00,15.00,1.00,2.00,2.00,0.00
"Barker","Richie","barkeri01","NL",29,2001,0.04,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Maloney","Sean","malonse01","NL",30,2001,0.05,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Butler","Adam","butlead01","NL",28,2001,0.02,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Belinda","Stan","belinst01","NL",35,2001,0.52,53.00,3.00,3.00,1.00,55.00,35.00,32.00,31.00,5.35,11.00,46.00,24.00,4.00,2.00,2.00,0.00
"Barrios","Manuel","barrima01","NL",27,2001,0.01,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Beech","Matt","beechma01","NL",29,2001,0.30,60.00,3.00,4.00,0.00,63.00,37.00,33.00,34.00,5.02,9.00,49.00,29.00,2.00,2.00,3.00,0.00
"Banks","Willie","bankswi01","NL",32,2001,0.18,25.00,1.00,1.00,0.00,25.00,15.00,13.00,13.00,4.68,3.00,18.00,12.00,1.00,1.00,1.00,0.00
"Bailey","Cory","baileco01","NL",30,2001,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Manuel","Barry","manueba01","NL",36,2001,0.06,25.00,1.00,1.00,0.00,26.00,15.00,14.00,14.00,5.04,4.00,18.00,12.00,1.00,1.00,1.00,0.00
"Brow","Scott","browsc01","NL",32,2001,0.07,25.00,1.00,1.00,0.00,26.00,15.00,14.00,13.00,4.86,3.00,18.00,11.00,1.00,1.00,1.00,0.00
"Boskie","Shawn","boskish01","NL",34,2001,0.06,60.00,3.00,4.00,0.00,66.00,37.00,34.00,34.00,5.10,9.00,44.00,25.00,2.00,3.00,2.00,0.00
"Borland","Toby","borlato02","NL",32,2001,0.03,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Adamson","Joel","adamsjo02","NL",30,2001,0.08,60.00,3.00,4.00,0.00,62.00,36.00,33.00,32.00,4.88,8.00,44.00,26.00,2.00,3.00,2.00,0.00
"Raggio","Brady","raggibr01","NL",29,2001,0.03,34.00,2.00,2.00,0.00,36.00,20.00,19.00,18.00,4.90,4.00,25.00,14.00,1.00,1.00,1.00,0.00
"Priest","Eddie","priesed01","NL",27,2001,0.02,60.00,3.00,3.00,0.00,62.00,35.00,32.00,31.00,4.72,8.00,45.00,25.00,2.00,2.00,2.00,0.00
"Saipe","Mike","saipemi01","NL",28,2001,0.04,60.00,3.00,3.00,0.00,64.00,35.00,32.00,33.00,4.88,9.00,44.00,24.00,2.00,3.00,2.00,0.00
"Pickett","Ricky","pickeri01","NL",31,2001,0.00,25.00,1.00,1.00,0.00,26.00,15.00,14.00,13.00,4.86,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Rath","Fred","rathfr02","NL",28,2001,0.02,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Ritz","Kevin","ritzke01","NL",36,2001,0.03,60.00,3.00,4.00,0.00,64.00,36.00,33.00,33.00,4.95,8.00,43.00,26.00,2.00,3.00,2.00,0.00
"Myers","Randy","myersra01","NL",39,2001,0.18,25.00,1.00,2.00,4.00,26.00,15.00,13.00,13.00,4.68,3.00,18.00,11.00,1.00,1.00,1.00,0.00
"Mullins","Greg","mulligr01","NL",30,2001,0.00,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Michalak","Chris","michach01","NL",30,2001,0.02,25.00,1.00,1.00,0.00,26.00,15.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Patterson","Bob","pattebo01","NL",42,2001,0.07,25.00,1.00,1.00,0.00,28.00,16.00,14.00,15.00,5.22,3.00,18.00,12.00,1.00,1.00,1.00,0.00
"Nye","Ryan","nyery01","NL",28,2001,0.00,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Pall","Donn","palldo01","NL",39,2001,0.11,25.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Weber","Neil","weberne01","NL",29,2001,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Valdez","Efrain","valdeef01","NL",35,2001,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,18.00,11.00,1.00,1.00,1.00,0.00
"Welch","Mike","welchmi03","NL",29,2001,0.07,32.00,2.00,2.00,0.00,33.00,19.00,18.00,17.00,4.92,5.00,24.00,14.00,1.00,1.00,1.00,0.00
"Winston","Darrin","winstda01","NL",35,2001,0.09,25.00,1.00,1.00,0.00,27.00,15.00,14.00,14.00,5.04,4.00,18.00,11.00,1.00,1.00,1.00,0.00
"Smith","Travis","smithtr01","NL",29,2001,0.01,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Small","Aaron","smallaa01","NL",30,2001,0.20,25.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,17.00,10.00,1.00,1.00,1.00,0.00
"Tabaka","Jeff","tabakje01","NL",37,2001,0.16,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,3.00,18.00,11.00,1.00,1.00,1.00,0.00
