"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Guerrier","Matt","guerrma02","AL",29,2007,0.58,68.00,2.00,2.00,0.00,73.00,33.00,30.00,35.00,4.30,8.00,43.00,23.00,2.00,2.00,3.00,0.00
"Zito","Barry","zitoba01","AL",29,2007,0.83,193.00,12.00,10.00,0.00,183.00,94.00,88.00,91.00,4.17,24.00,141.00,79.00,3.00,10.00,4.00,1.00
"de la Rosa","Jorge","delarjo01","AL",26,2007,0.56,78.00,5.00,5.00,0.00,83.00,50.00,46.00,45.00,5.25,10.00,62.00,43.00,2.00,2.00,5.00,0.00
"Dingman","Craig","dingmcr01","AL",33,2007,0.26,28.00,2.00,2.00,1.00,30.00,16.00,15.00,15.00,4.82,4.00,20.00,11.00,1.00,1.00,1.00,0.00
"Almanzar","Carlos","almanca01","AL",34,2007,0.24,25.00,2.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Greinke","Zack","greinza01","AL",24,2007,0.67,78.00,4.00,6.00,0.00,89.00,46.00,43.00,43.00,4.96,11.00,55.00,23.00,2.00,4.00,2.00,1.00
"Dohmann","Scott","dohmasc01","AL",29,2007,0.49,52.00,3.00,3.00,0.00,58.00,34.00,32.00,31.00,5.45,8.00,44.00,25.00,3.00,2.00,2.00,0.00
"Yabu","Keiichi","yabuke01","AL",39,2007,0.30,31.00,2.00,1.00,0.00,34.00,18.00,16.00,17.00,4.79,4.00,22.00,12.00,1.00,2.00,1.00,0.00
"Francisco","Frank","francfr01","AL",28,2007,0.22,29.00,2.00,2.00,0.00,29.00,15.00,14.00,14.00,4.34,4.00,23.00,11.00,1.00,1.00,1.00,0.00
"Byrdak","Tim","byrdati01","AL",34,2007,0.22,31.00,2.00,2.00,0.00,36.00,19.00,18.00,19.00,5.37,4.00,24.00,15.00,1.00,1.00,2.00,0.00
"Walker","Kevin","walkeke01","AL",31,2007,0.06,26.00,1.00,2.00,0.00,28.00,15.00,14.00,14.00,4.85,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Frederick","Kevin","fredeke01","AL",31,2007,0.10,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Lopez","Javier","lopezja02","AL",30,2007,0.32,35.00,2.00,2.00,1.00,38.00,23.00,20.00,19.00,5.01,4.00,24.00,15.00,2.00,2.00,1.00,0.00
"Lee","Cliff","leecl02","AL",29,2007,0.82,181.00,13.00,8.00,0.00,193.00,98.00,89.00,91.00,4.48,24.00,129.00,57.00,2.00,5.00,4.00,0.00
"Lewis","Colby","lewisco01","AL",28,2007,0.08,38.00,2.00,2.00,0.00,42.00,20.00,19.00,20.00,4.62,5.00,28.00,14.00,1.00,1.00,1.00,0.00
"Rogers","Kenny","rogerke01","AL",43,2007,0.82,181.00,13.00,8.00,0.00,197.00,93.00,85.00,91.00,4.38,20.00,93.00,58.00,2.00,8.00,3.00,0.00
"Escobar","Kelvim","escobke01","AL",31,2007,0.77,157.00,9.00,10.00,0.00,156.00,76.00,67.00,69.00,3.90,15.00,128.00,49.00,2.00,4.00,6.00,0.00
"Calero","Kiko","calerki01","AL",32,2007,0.55,60.00,4.00,2.00,1.00,56.00,27.00,26.00,25.00,3.82,6.00,54.00,22.00,2.00,1.00,2.00,0.00
"Snyder","Kyle","snydeky01","AL",30,2007,0.49,76.00,4.00,5.00,0.00,97.00,53.00,48.00,49.00,5.74,11.00,59.00,26.00,3.00,3.00,3.00,0.00
"Atchison","Scott","atchisc01","AL",31,2007,0.14,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Regilio","Nick","regilni01","AL",29,2007,0.17,30.00,2.00,2.00,0.00,33.00,17.00,16.00,17.00,4.95,4.00,22.00,12.00,1.00,1.00,1.00,0.00
"Contreras","Jose","contrjo01","AL",36,2007,0.81,178.00,12.00,8.00,0.00,178.00,96.00,88.00,88.00,4.45,22.00,130.00,63.00,3.00,8.00,14.00,1.00
"Bonderman","Jeremy","bondeje01","AL",25,2007,0.82,186.00,13.00,10.00,0.00,186.00,95.00,89.00,83.00,4.16,19.00,164.00,59.00,4.00,4.00,4.00,1.00
"Tallet","Brian","tallebr01","AL",30,2007,0.39,53.00,3.00,2.00,0.00,52.00,28.00,26.00,26.00,4.42,6.00,37.00,24.00,2.00,3.00,2.00,0.00
"McClung","Seth","mccluse01","AL",26,2007,0.66,102.00,6.00,9.00,3.00,109.00,70.00,66.00,60.00,5.56,15.00,73.00,54.00,3.00,4.00,5.00,0.00
"Rodriguez","Francisco","rodrifr03","AL",25,2007,0.62,68.00,3.00,3.00,30.00,55.00,24.00,22.00,25.00,3.11,6.00,79.00,26.00,3.00,1.00,6.00,0.00
"Halladay","Roy","hallaro01","AL",30,2007,0.80,184.00,13.00,6.00,0.00,178.00,74.00,70.00,72.00,3.47,17.00,124.00,38.00,4.00,5.00,3.00,1.00
"Ledezma","Wilfredo","ledezwi01","AL",26,2007,0.56,76.00,4.00,4.00,0.00,80.00,44.00,39.00,39.00,4.62,9.00,51.00,29.00,1.00,3.00,3.00,1.00
"Kennedy","Joe","kennejo04","AL",28,2007,0.68,70.00,4.00,4.00,0.00,79.00,40.00,37.00,39.00,4.89,8.00,49.00,27.00,3.00,3.00,3.00,0.00
"Seay","Bobby","seaybo01","AL",29,2007,0.26,34.00,1.00,1.00,0.00,36.00,20.00,19.00,18.00,4.90,4.00,25.00,13.00,1.00,2.00,1.00,0.00
"Rakers","Aaron","rakeraa01","AL",30,2007,0.11,26.00,2.00,1.00,0.00,27.00,14.00,13.00,14.00,4.67,4.00,19.00,9.00,1.00,1.00,1.00,0.00
"Sturtze","Tanyon","sturtta01","AL",37,2007,0.50,39.00,2.00,2.00,0.00,43.00,24.00,22.00,21.00,4.96,5.00,26.00,15.00,1.00,2.00,1.00,0.00
"Robertson","Nate","roberna01","AL",30,2007,0.82,184.00,10.00,12.00,0.00,190.00,98.00,88.00,92.00,4.40,26.00,125.00,62.00,2.00,6.00,5.00,0.00
"Carrasco","Hector","carrahe01","AL",38,2007,0.64,86.00,5.00,4.00,1.00,82.00,39.00,35.00,38.00,3.82,9.00,63.00,30.00,3.00,4.00,4.00,0.00
"Dickey","R.A.","dickera01","AL",33,2007,0.39,49.00,3.00,3.00,0.00,57.00,33.00,30.00,30.00,5.51,9.00,31.00,19.00,1.00,2.00,2.00,0.00
"Bowyer","Travis","bowyetr01","AL",26,2007,0.07,26.00,1.00,1.00,0.00,27.00,14.00,13.00,14.00,4.67,4.00,20.00,9.00,1.00,1.00,1.00,0.00
"Woodyard","Mark","woodyma01","AL",29,2007,0.04,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"DuBose","Eric","duboser01","AL",31,2007,0.36,44.00,3.00,3.00,0.00,48.00,28.00,26.00,25.00,5.22,6.00,30.00,20.00,1.00,2.00,2.00,0.00
"Miceli","Dan","micelda01","AL",37,2007,0.44,43.00,2.00,3.00,2.00,43.00,24.00,22.00,22.00,4.60,5.00,32.00,19.00,2.00,2.00,2.00,0.00
"Glynn","Ryan","glynnry01","AL",33,2007,0.17,44.00,2.00,3.00,0.00,49.00,26.00,24.00,25.00,5.01,7.00,32.00,16.00,1.00,2.00,1.00,0.00
"Hudson","Luke","hudsolu01","AL",30,2007,0.66,109.00,7.00,7.00,0.00,113.00,66.00,62.00,56.00,4.87,12.00,72.00,45.00,2.00,6.00,6.00,0.00
"Durbin","Chad","durbich01","AL",30,2007,0.23,36.00,2.00,2.00,0.00,39.00,21.00,20.00,20.00,5.00,5.00,26.00,14.00,1.00,2.00,1.00,0.00
"Hernandez","Runelvys","hernaru03","AL",29,2007,0.71,131.00,7.00,10.00,0.00,153.00,88.00,83.00,80.00,5.60,20.00,75.00,55.00,1.00,6.00,4.00,1.00
"Saarloos","Kirk","saarlki01","AL",28,2007,0.73,124.00,8.00,7.00,1.00,140.00,66.00,62.00,69.00,4.75,15.00,60.00,48.00,4.00,5.00,3.00,0.00
"Smith","Mike","smithmi06","AL",30,2007,0.03,61.00,3.00,3.00,0.00,66.00,35.00,33.00,33.00,4.87,8.00,43.00,23.00,2.00,3.00,2.00,0.00
"Lackey","John","lackejo01","AL",29,2007,0.83,190.00,12.00,9.00,0.00,190.00,89.00,82.00,85.00,3.96,15.00,163.00,64.00,4.00,8.00,12.00,0.00
"Maroth","Mike","marotmi01","AL",30,2007,0.75,105.00,7.00,6.00,0.00,119.00,58.00,54.00,57.00,4.76,15.00,60.00,30.00,1.00,4.00,3.00,0.00
"Towers","Josh","towerjo01","AL",30,2007,0.73,109.00,6.00,9.00,0.00,134.00,68.00,62.00,64.00,5.20,17.00,64.00,26.00,3.00,4.00,2.00,1.00
"Small","Aaron","smallaa01","AL",36,2007,0.49,60.00,4.00,3.00,0.00,69.00,36.00,34.00,35.00,5.18,9.00,35.00,22.00,1.00,3.00,1.00,0.00
"Corey","Bryan","coreybr01","AL",34,2007,0.30,45.00,2.00,2.00,0.00,46.00,23.00,22.00,21.00,4.30,4.00,32.00,16.00,1.00,2.00,1.00,0.00
"Pavano","Carl","pavanca01","AL",31,2007,0.61,70.00,4.00,4.00,0.00,79.00,38.00,33.00,37.00,4.50,9.00,45.00,18.00,2.00,4.00,1.00,1.00
"Davis","Jason","davisja02","AL",27,2007,0.58,62.00,3.00,3.00,0.00,71.00,35.00,31.00,34.00,4.72,6.00,44.00,22.00,1.00,3.00,3.00,0.00
"Walker","Pete","walkepe01","AL",38,2007,0.49,50.00,3.00,3.00,1.00,55.00,28.00,26.00,27.00,4.77,7.00,34.00,20.00,1.00,1.00,1.00,0.00
"Loaiza","Esteban","loaizes01","AL",36,2007,0.80,158.00,10.00,8.00,0.00,182.00,90.00,84.00,84.00,4.78,19.00,108.00,47.00,3.00,4.00,3.00,0.00
"Harper","Travis","harpetr01","AL",31,2007,0.57,53.00,3.00,2.00,0.00,63.00,33.00,31.00,32.00,5.35,8.00,37.00,18.00,3.00,2.00,2.00,0.00
"Donnelly","Brendan","donnebr01","AL",36,2007,0.58,64.00,6.00,2.00,0.00,63.00,33.00,30.00,31.00,4.29,8.00,51.00,24.00,2.00,3.00,3.00,0.00
"Benoit","Joaquin","benoijo01","AL",30,2007,0.66,78.00,3.00,3.00,0.00,74.00,44.00,40.00,36.00,4.38,9.00,70.00,32.00,2.00,3.00,2.00,0.00
"Haren","Danny","harenda01","AL",27,2007,0.81,191.00,12.00,11.00,0.00,192.00,95.00,87.00,87.00,4.10,25.00,149.00,48.00,5.00,7.00,7.00,0.00
"Mateo","Julio","mateoju01","AL",30,2007,0.60,61.00,5.00,4.00,0.00,64.00,30.00,28.00,31.00,4.35,8.00,40.00,20.00,5.00,3.00,1.00,0.00
"Harden","Rich","harderi01","AL",26,2007,0.69,94.00,7.00,3.00,0.00,80.00,42.00,39.00,37.00,3.64,9.00,85.00,37.00,1.00,2.00,3.00,0.00
"Meche","Gil","mechegi01","AL",29,2007,0.79,166.00,10.00,8.00,0.00,173.00,97.00,88.00,88.00,4.77,22.00,125.00,73.00,2.00,6.00,4.00,1.00
"Wasdin","John","wasdijo01","AL",35,2007,0.53,60.00,3.00,3.00,1.00,67.00,35.00,33.00,34.00,5.02,9.00,38.00,21.00,1.00,3.00,1.00,0.00
"Jones","Greg","jonesgr01","AL",31,2007,0.10,29.00,1.00,1.00,0.00,31.00,17.00,15.00,15.00,4.66,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Miller","Matt","millema02","AL",36,2007,0.38,36.00,2.00,1.00,0.00,34.00,17.00,16.00,16.00,4.00,4.00,27.00,14.00,2.00,2.00,1.00,0.00
"Gobble","Jimmy","gobblji01","AL",26,2007,0.66,79.00,4.00,4.00,1.00,86.00,46.00,44.00,42.00,4.90,11.00,58.00,28.00,2.00,2.00,3.00,0.00
"Manon","Julio","manonju01","AL",34,2007,0.18,35.00,2.00,2.00,0.00,38.00,20.00,19.00,20.00,5.01,5.00,27.00,15.00,1.00,2.00,1.00,0.00
"Halama","John","halamjo01","AL",35,2007,0.56,51.00,3.00,3.00,0.00,60.00,32.00,30.00,30.00,5.29,7.00,30.00,17.00,2.00,3.00,1.00,0.00
"Whiteside","Matt","whitema02","AL",40,2007,0.03,25.00,1.00,1.00,0.00,28.00,16.00,15.00,15.00,5.40,4.00,18.00,10.00,1.00,1.00,1.00,0.00
"Brown","Kevin","brownke01","AL",42,2007,0.51,67.00,4.00,4.00,0.00,82.00,42.00,39.00,39.00,5.24,7.00,45.00,22.00,1.00,3.00,3.00,0.00
"Gaudin","Chad","gaudich01","AL",24,2007,0.49,60.00,4.00,3.00,1.00,62.00,31.00,29.00,31.00,4.50,6.00,41.00,27.00,2.00,2.00,2.00,1.00
"Nunez","Franklin","nunezfr01","AL",30,2007,0.07,25.00,2.00,2.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Nomo","Hideo","nomohi01","AL",39,2007,0.52,70.00,4.00,5.00,0.00,86.00,52.00,50.00,46.00,6.17,11.00,45.00,32.00,2.00,2.00,2.00,0.00
"Wood","Mike","woodmi01","AL",27,2007,0.66,80.00,4.00,5.00,0.00,92.00,50.00,44.00,48.00,5.18,12.00,47.00,30.00,3.00,5.00,4.00,0.00
"Garcia","Freddy","garcifr02","AL",32,2007,0.83,191.00,13.00,8.00,0.00,198.00,97.00,92.00,91.00,4.31,25.00,130.00,52.00,3.00,5.00,8.00,0.00
"Putz","J.J.","putzjj01","AL",30,2007,0.61,70.00,4.00,3.00,15.00,66.00,30.00,28.00,29.00,3.66,7.00,66.00,21.00,2.00,3.00,2.00,0.00
"Cotts","Neal","cottsne01","AL",27,2007,0.57,58.00,3.00,2.00,0.00,57.00,30.00,28.00,29.00,4.42,8.00,48.00,24.00,4.00,3.00,3.00,0.00
"Gregg","Kevin","greggke01","AL",29,2007,0.63,73.00,3.00,3.00,0.00,79.00,39.00,36.00,38.00,4.56,9.00,60.00,25.00,1.00,2.00,5.00,0.00
"Switzer","Jon","switzjo01","AL",28,2007,0.29,42.00,2.00,2.00,0.00,46.00,24.00,22.00,23.00,4.82,5.00,29.00,19.00,2.00,1.00,2.00,0.00
"Waechter","Doug","waechdo01","AL",26,2007,0.67,99.00,4.00,7.00,0.00,113.00,65.00,60.00,57.00,5.32,16.00,60.00,32.00,3.00,4.00,2.00,1.00
"Gassner","Dave","gassnda01","AL",29,2007,0.05,61.00,4.00,3.00,0.00,65.00,35.00,31.00,31.00,4.57,8.00,42.00,21.00,2.00,2.00,2.00,0.00
"Wellemeyer","Todd","welleto01","AL",29,2007,0.55,67.00,3.00,3.00,1.00,67.00,37.00,35.00,36.00,4.77,8.00,50.00,35.00,2.00,2.00,5.00,0.00
"Nathan","Joe","nathajo01","AL",33,2007,0.61,66.00,5.00,2.00,28.00,53.00,24.00,22.00,22.00,3.00,5.00,73.00,21.00,2.00,1.00,3.00,0.00
"Witasick","Jay","witasja01","AL",35,2007,0.49,43.00,2.00,2.00,0.00,44.00,24.00,21.00,23.00,4.60,5.00,37.00,20.00,2.00,2.00,2.00,0.00
"Timlin","Mike","timlimi01","AL",41,2007,0.62,65.00,5.00,4.00,6.00,75.00,32.00,30.00,34.00,4.43,6.00,41.00,20.00,3.00,2.00,2.00,0.00
"Colome","Jesus","colomje01","AL",30,2007,0.33,30.00,2.00,2.00,0.00,31.00,17.00,15.00,15.00,4.50,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Ortiz","Russ","ortizru01","AL",33,2007,0.70,93.00,4.00,7.00,0.00,112.00,67.00,63.00,62.00,6.05,16.00,57.00,47.00,2.00,3.00,3.00,0.00
"Madritsch","Bobby","madribo01","AL",31,2007,0.27,52.00,3.00,3.00,0.00,53.00,27.00,25.00,25.00,4.33,6.00,36.00,19.00,1.00,2.00,2.00,0.00
"Roney","Matt","roneyma01","AL",27,2007,0.04,27.00,2.00,2.00,0.00,28.00,15.00,14.00,13.00,4.50,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Nelson","Jeff","nelsoje01","AL",41,2007,0.28,30.00,1.00,2.00,0.00,31.00,17.00,16.00,16.00,4.80,4.00,23.00,15.00,1.00,1.00,1.00,0.00
"Pineiro","Joel","pineijo01","AL",29,2007,0.79,154.00,7.00,10.00,0.00,182.00,101.00,97.00,90.00,5.46,21.00,94.00,54.00,7.00,6.00,5.00,1.00
"Leiter","Al","leiteal01","AL",42,2007,0.63,69.00,4.00,5.00,0.00,74.00,43.00,40.00,39.00,5.15,8.00,46.00,38.00,2.00,4.00,1.00,0.00
"Soriano","Rafael","soriara01","AL",28,2007,0.43,56.00,2.00,3.00,1.00,52.00,24.00,23.00,24.00,3.78,6.00,49.00,19.00,1.00,2.00,2.00,0.00
"Ginter","Matt","gintema01","AL",30,2007,0.34,42.00,2.00,2.00,0.00,48.00,25.00,23.00,24.00,5.04,6.00,26.00,14.00,1.00,2.00,1.00,0.00
"Mendoza","Ramiro","mendora01","AL",35,2007,0.11,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Wakefield","Tim","wakefti01","AL",41,2007,0.80,152.00,9.00,10.00,0.00,157.00,88.00,80.00,80.00,4.74,23.00,99.00,54.00,2.00,9.00,6.00,0.00
"Garland","Jon","garlajo01","AL",28,2007,0.83,187.00,14.00,8.00,0.00,201.00,95.00,89.00,90.00,4.31,24.00,106.00,47.00,3.00,5.00,3.00,0.00
"Gardner","Lee","gardnle01","AL",32,2007,0.05,26.00,1.00,1.00,0.00,28.00,15.00,13.00,13.00,4.50,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Alfonseca","Antonio","alfonan01","AL",35,2007,0.40,36.00,2.00,2.00,0.00,40.00,19.00,18.00,19.00,4.62,4.00,22.00,14.00,1.00,1.00,1.00,0.00
"Clement","Matt","clemema01","AL",33,2007,0.74,112.00,7.00,6.00,0.00,118.00,65.00,62.00,60.00,4.90,13.00,87.00,47.00,1.00,8.00,6.00,0.00
"Foulke","Keith","foulkke01","AL",35,2007,0.55,54.00,4.00,3.00,7.00,57.00,28.00,27.00,28.00,4.58,8.00,41.00,16.00,1.00,3.00,2.00,0.00
"Farnsworth","Kyle","farnsky01","AL",31,2007,0.60,65.00,3.00,4.00,6.00,61.00,32.00,30.00,30.00,4.15,8.00,64.00,26.00,2.00,2.00,3.00,1.00
"Mahay","Ron","mahayro01","AL",36,2007,0.54,57.00,2.00,3.00,0.00,61.00,32.00,29.00,31.00,4.74,8.00,46.00,24.00,2.00,1.00,2.00,0.00
"Prinz","Bret","prinzbr01","AL",30,2007,0.11,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Tejera","Michael","tejermi01","AL",31,2007,0.05,30.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,5.10,4.00,22.00,11.00,1.00,2.00,1.00,0.00
"Ryan","B.J.","ryanbj01","AL",32,2007,0.63,68.00,3.00,3.00,22.00,57.00,24.00,22.00,24.00,3.04,5.00,74.00,24.00,2.00,1.00,3.00,0.00
"Bauer","Rick","bauerri01","AL",30,2007,0.52,62.00,3.00,2.00,1.00,66.00,33.00,30.00,31.00,4.43,6.00,39.00,22.00,1.00,3.00,2.00,0.00
"Bedard","Erik","bedarer01","AL",28,2007,0.79,172.00,11.00,10.00,0.00,175.00,86.00,78.00,81.00,4.16,15.00,147.00,66.00,1.00,5.00,6.00,1.00
"Johnson","Jason","johnsja02","AL",34,2007,0.78,136.00,5.00,10.00,0.00,165.00,86.00,79.00,79.00,5.23,16.00,73.00,41.00,2.00,5.00,8.00,0.00
"Erickson","Scott","ericksc01","AL",39,2007,0.39,47.00,2.00,3.00,0.00,54.00,32.00,29.00,29.00,5.55,8.00,24.00,20.00,1.00,3.00,1.00,0.00
"Rivera","Mariano","riverma01","AL",38,2007,0.63,70.00,5.00,4.00,28.00,63.00,25.00,22.00,25.00,3.02,5.00,55.00,18.00,2.00,4.00,1.00,0.00
"Buehrle","Mark","buehrma01","AL",28,2007,0.83,186.00,12.00,9.00,0.00,206.00,97.00,87.00,93.00,4.35,25.00,112.00,43.00,4.00,5.00,2.00,1.00
"Ponson","Sidney","ponsosi01","AL",31,2007,0.73,113.00,6.00,7.00,0.00,143.00,76.00,72.00,71.00,5.69,14.00,66.00,42.00,2.00,4.00,5.00,0.00
"Miller","Justin","milleju01","AL",30,2007,0.24,50.00,3.00,3.00,0.00,57.00,30.00,28.00,29.00,5.13,8.00,34.00,19.00,1.00,2.00,2.00,0.00
"Betancourt","Rafael","betanra01","AL",32,2007,0.58,60.00,4.00,4.00,2.00,60.00,29.00,27.00,27.00,4.05,7.00,52.00,17.00,3.00,1.00,1.00,0.00
"Fossum","Casey","fossuca01","AL",29,2007,0.76,137.00,7.00,9.00,0.00,149.00,90.00,81.00,79.00,5.26,20.00,102.00,57.00,3.00,11.00,5.00,1.00
"Hermanson","Dustin","hermadu01","AL",35,2007,0.50,38.00,2.00,2.00,8.00,38.00,19.00,17.00,18.00,4.14,5.00,26.00,13.00,2.00,1.00,1.00,0.00
"Perisho","Matt","perisma01","AL",32,2007,0.22,26.00,2.00,1.00,0.00,28.00,14.00,13.00,14.00,4.67,3.00,19.00,11.00,1.00,1.00,1.00,0.00
"Lopez","Rodrigo","lopezro01","AL",32,2007,0.81,170.00,10.00,12.00,0.00,196.00,104.00,98.00,96.00,5.14,25.00,114.00,55.00,2.00,4.00,5.00,1.00
"Santana","Ervin","santaer01","AL",24,2007,0.77,175.00,14.00,8.00,0.00,165.00,92.00,85.00,78.00,4.19,20.00,129.00,60.00,3.00,9.00,7.00,1.00
"Sabathia","C.C.","sabatcc01","AL",27,2007,0.81,176.00,12.00,9.00,0.00,169.00,82.00,74.00,74.00,3.78,18.00,148.00,52.00,3.00,6.00,4.00,0.00
"Gabbard","Kason","gabbaka01","AL",25,2007,0.22,58.00,3.00,4.00,0.00,58.00,30.00,27.00,28.00,4.27,6.00,41.00,23.00,1.00,2.00,2.00,1.00
"Garza","Matt","garzama01","AL",24,2007,0.36,81.00,5.00,6.00,0.00,89.00,46.00,44.00,43.00,4.83,10.00,61.00,31.00,1.00,2.00,3.00,0.00
"Westbrook","Jake","westbja01","AL",30,2007,0.83,186.00,13.00,10.00,0.00,205.00,98.00,88.00,90.00,4.31,17.00,107.00,53.00,4.00,5.00,4.00,0.00
"Bukvich","Ryan","bukviry01","AL",29,2007,0.05,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Carmona","Fausto","carmofa01","AL",24,2007,0.46,69.00,3.00,6.00,0.00,74.00,39.00,37.00,36.00,4.76,8.00,53.00,25.00,2.00,4.00,3.00,1.00
"Liriano","Francisco","liriafr01","AL",24,2007,0.61,108.00,9.00,4.00,1.00,91.00,42.00,39.00,40.00,3.29,11.00,114.00,32.00,1.00,2.00,6.00,1.00
"Burgos","Ambiorix","burgoam01","AL",23,2007,0.57,68.00,4.00,4.00,9.00,71.00,38.00,35.00,38.00,4.83,10.00,63.00,29.00,2.00,4.00,6.00,1.00
"Delcarmen","Manny","delcama01","AL",25,2007,0.40,53.00,3.00,2.00,0.00,58.00,29.00,27.00,26.00,4.50,5.00,42.00,18.00,2.00,2.00,1.00,0.00
"Wright","Jaret","wrighja02","AL",32,2007,0.73,134.00,10.00,7.00,0.00,149.00,76.00,69.00,71.00,4.70,12.00,89.00,54.00,2.00,6.00,5.00,0.00
"Cerda","Jaime","cerdaja01","AL",29,2007,0.24,27.00,1.00,2.00,0.00,28.00,15.00,14.00,14.00,4.67,3.00,20.00,11.00,1.00,1.00,1.00,0.00
"Huber","Jon","huberjo01","AL",26,2007,0.16,33.00,2.00,2.00,0.00,32.00,16.00,15.00,14.00,3.95,3.00,24.00,12.00,1.00,1.00,1.00,0.00
"Flores","Ron","florero01","AL",28,2007,0.29,41.00,2.00,2.00,1.00,42.00,20.00,18.00,20.00,4.17,5.00,29.00,14.00,1.00,1.00,2.00,0.00
"Miner","Zach","minerza01","AL",25,2007,0.51,92.00,6.00,5.00,0.00,96.00,50.00,47.00,45.00,4.50,11.00,64.00,31.00,2.00,2.00,2.00,0.00
"Jimenez","Cesar","jimence01","AL",23,2007,0.08,37.00,2.00,2.00,0.00,40.00,23.00,21.00,20.00,4.99,6.00,27.00,13.00,1.00,1.00,2.00,0.00
"Etherton","Seth","etherse01","AL",31,2007,0.18,66.00,4.00,4.00,0.00,70.00,41.00,38.00,36.00,5.05,10.00,45.00,25.00,1.00,2.00,2.00,1.00
"Graves","Danny","graveda01","AL",34,2007,0.41,36.00,2.00,2.00,7.00,44.00,24.00,20.00,23.00,5.38,6.00,22.00,13.00,2.00,1.00,1.00,0.00
"Johnson","Jim","johnsji04","AL",24,2007,0.03,61.00,4.00,4.00,0.00,67.00,37.00,34.00,33.00,4.94,8.00,44.00,22.00,2.00,3.00,2.00,0.00
"Bell","Rob","bellro01","AL",30,2007,0.39,49.00,3.00,3.00,0.00,55.00,30.00,27.00,28.00,5.05,7.00,31.00,18.00,1.00,2.00,3.00,0.00
"Burres","Brian","burrebr01","AL",26,2007,0.08,29.00,2.00,1.00,0.00,29.00,15.00,14.00,14.00,4.34,4.00,21.00,10.00,1.00,1.00,1.00,0.00
"Pauley","David","pauleda01","AL",24,2007,0.15,68.00,3.00,4.00,0.00,79.00,40.00,37.00,38.00,4.96,8.00,49.00,24.00,2.00,3.00,2.00,0.00
"Wilson","C.J.","wilsocj01","AL",27,2007,0.46,54.00,3.00,4.00,1.00,57.00,32.00,29.00,28.00,4.75,7.00,43.00,20.00,1.00,3.00,2.00,0.00
"Haeger","Charlie","haegech01","AL",24,2007,0.17,39.00,2.00,2.00,1.00,38.00,21.00,19.00,18.00,4.27,4.00,31.00,16.00,1.00,1.00,1.00,0.00
"Seo","Jae Weong","seoja01","AL",30,2007,0.74,140.00,6.00,9.00,0.00,163.00,79.00,74.00,81.00,4.98,22.00,83.00,46.00,3.00,3.00,4.00,1.00
"Riske","David","riskeda01","AL",31,2007,0.57,54.00,3.00,3.00,1.00,52.00,26.00,24.00,25.00,4.08,7.00,39.00,19.00,1.00,2.00,1.00,0.00
"Neshek","Pat","neshepa01","AL",27,2007,0.29,43.00,3.00,2.00,0.00,40.00,20.00,18.00,19.00,3.87,6.00,41.00,13.00,1.00,1.00,1.00,0.00
"McCarthy","Brandon","mccarbr01","AL",24,2007,0.59,79.00,4.00,5.00,0.00,75.00,40.00,39.00,38.00,4.39,13.00,62.00,27.00,4.00,2.00,3.00,0.00
"Dominguez","Juan","dominju01","AL",27,2007,0.38,50.00,3.00,3.00,0.00,54.00,27.00,24.00,26.00,4.50,7.00,35.00,17.00,1.00,2.00,1.00,0.00
"Verlander","Justin","verlaju01","AL",24,2007,0.69,154.00,12.00,8.00,0.00,154.00,70.00,67.00,71.00,4.03,17.00,108.00,50.00,2.00,5.00,5.00,1.00
"Chen","Bruce","chenbr01","AL",30,2007,0.73,113.00,5.00,6.00,0.00,127.00,69.00,63.00,66.00,5.14,22.00,80.00,39.00,2.00,3.00,2.00,0.00
"Slocum","Brian","slocubr01","AL",26,2007,0.17,43.00,2.00,2.00,0.00,48.00,24.00,22.00,24.00,4.81,6.00,30.00,16.00,1.00,2.00,2.00,0.00
