nameLast,nameFirst,playerID,lgID,Age,year,reliability,mIP,mW,mL,mSV,mH,mR,mER,bsrER,ERA,mHR,mSO,mBB,mIBB,mHBP,mWP,mBK
Ennis,John,ennisjo01,NL,29,2008,0.08,41,2,2,1,44,23,21,21,4.61,5,31,15,1,2,1,0
Osoria,Franquelis,osorifr01,NL,27,2008,0.36,41,1,3,0,44,23,21,21,4.61,5,28,14,2,3,1,0
Radke,Brad,radkebr01,AL,36,2008,0.66,76,5,4,0,87,41,38,40,4.62,10,47,19,1,2,1,0
Slocum,Brian,slocubr01,AL,27,2008,0.12,36,2,2,0,39,19,18,19,4.62,4,26,14,1,1,2,0
Williamson,Scott,willisc01,AL,32,2008,0.34,36,2,2,0,37,21,19,18,4.62,4,31,15,1,1,3,0
Santana,Ervin,santaer01,AL,25,2008,0.79,154,10,10,0,155,88,82,76,4.62,19,122,56,3,8,7,1
Jensen,Ryan,jensery01,AL,33,2008,0.09,37,2,2,0,39,21,20,18,4.62,4,27,13,1,2,1,0
McLeary,Marty,mcleama01,NL,34,2008,0.18,37,2,2,0,39,20,19,19,4.62,5,26,14,1,1,1,0
Youman,Shane,youmash01,NL,29,2008,0.45,74,4,5,0,77,42,40,36,4.62,7,45,29,2,3,2,0
Suppan,Jeff,suppaje01,NL,33,2008,0.82,182,11,9,0,206,98,89,98,4.62,19,107,64,6,8,7,0
Guardado,Eddie,guarded01,NL,38,2008,0.39,36,1,2,7,39,20,18,19,4.62,5,28,13,1,1,1,0
Nolasco,Ricky,nolasri01,NL,26,2008,0.56,73,5,5,0,78,42,37,38,4.62,9,52,24,3,4,3,0
Cruceta,Francisco,crucefr01,AL,27,2008,0.05,34,2,2,0,36,19,18,17,4.63,4,25,13,1,1,1,0
Falkenborg,Brian,falkebr01,NL,30,2008,0.23,35,1,2,0,37,19,18,18,4.63,4,27,13,1,2,1,0
Shearn,Tom,shearto01,NL,31,2008,0.27,71,5,3,0,73,39,36,37,4.63,11,48,27,2,2,2,0
Chico,Matt,chicoma01,NL,25,2008,0.65,143,7,8,0,150,78,71,76,4.63,20,92,59,3,5,6,0
Borkowski,Dave,borkoda01,NL,31,2008,0.57,68,4,3,0,71,39,36,34,4.63,8,53,27,5,2,2,0
Wilson,Kris,wilsokr01,AL,32,2008,0.06,33,2,2,0,36,19,17,17,4.64,4,24,12,1,1,1,0
Mujica,Edward,mujiced01,AL,24,2008,0.22,33,2,2,0,36,18,17,17,4.64,4,24,10,1,1,1,0
Blackley,Travis,blacktr01,NL,26,2008,0.09,64,3,3,0,66,35,33,33,4.64,8,48,25,2,2,2,1
Morillo,Juan,morilju01,NL,25,2008,0.07,32,2,2,0,33,19,17,16,4.64,4,25,12,1,2,1,0
Kinney,Matt,kinnema01,NL,32,2008,0.04,32,2,2,0,34,17,16,17,4.64,4,23,12,1,1,1,0
Ray,Ken,rayke01,NL,34,2008,0.34,32,1,1,1,33,17,16,17,4.64,4,23,14,1,1,1,0
Walker,Pete,walkepe01,AL,39,2008,0.35,30,2,2,0,32,17,15,16,4.65,4,21,12,1,1,1,0
Foulke,Keith,foulkke01,AL,36,2008,0.35,30,2,2,2,32,17,16,15,4.65,4,22,10,1,1,1,0
Silva,Carlos,silvaca01,AL,29,2008,0.81,177,11,12,0,208,98,91,92,4.65,23,85,35,3,5,3,0
Webb,John,webbjo01,AL,29,2008,0.01,60,3,4,0,63,34,31,31,4.65,7,44,23,2,3,2,0
Blackburn,Nick,blackni01,AL,26,2008,0.12,31,2,2,0,33,18,16,16,4.65,4,23,10,1,1,1,0
Davis,Kane,daviska01,NL,33,2008,0.16,31,2,2,0,33,17,15,17,4.65,4,23,13,1,1,1,0
Happ,J.A.,happja01,NL,26,2008,0.04,62,3,4,0,65,34,32,32,4.65,9,48,23,2,2,2,0
Cormier,Rheal,cormirh01,NL,41,2008,0.36,31,2,2,0,34,16,15,17,4.65,4,20,12,1,2,1,0
Estes,Shawn,estessh01,NL,35,2008,0.34,61,3,4,0,64,34,32,31,4.65,7,40,23,1,3,2,0
Castillo,Frank,castifr01,NL,39,2008,0.02,60,3,4,0,64,34,31,31,4.65,7,44,24,2,2,2,0
Miceli,Dan,micelda01,AL,38,2008,0.24,28,1,2,1,29,16,15,14,4.66,3,20,13,1,1,1,0
Corcoran,Tim,corcoti02,AL,30,2008,0.49,57,3,4,0,58,33,30,29,4.66,6,38,27,2,3,2,0
Mastny,Tom,mastnto01,AL,27,2008,0.44,55,4,3,2,58,29,28,29,4.66,6,45,24,4,2,3,0
Baez,Danys,baezda01,AL,31,2008,0.56,56,3,4,8,57,32,30,28,4.66,6,38,23,2,4,1,0
Resop,Chris,resopch01,AL,26,2008,0.21,29,2,2,0,31,16,15,15,4.66,3,21,12,1,1,1,0
Wakefield,Tim,wakefti01,AL,42,2008,0.8,169,12,11,0,174,96,90,85,4.66,21,106,62,2,7,7,0
Millwood,Kevin,millwke01,AL,34,2008,0.81,168,10,11,0,188,94,86,88,4.66,18,123,57,3,6,4,0
Myers,Mike,myersmi01,AL,39,2008,0.5,55,3,2,0,59,31,28,29,4.66,6,35,22,2,3,1,0
DiNardo,Lenny,dinarle01,AL,29,2008,0.65,113,6,7,0,123,66,58,59,4.66,12,64,44,2,3,3,0
De La Cruz,Eulogio,delaceu01,AL,24,2008,0.07,28,2,1,0,30,16,14,15,4.66,3,22,11,1,1,2,0
Munoz,Arnie,munozar01,NL,26,2008,0.06,28,1,1,0,28,15,14,15,4.66,4,21,12,1,2,1,0
Flores,Randy,florera01,NL,33,2008,0.52,57,3,2,1,64,32,29,30,4.66,5,47,21,2,3,2,0
Kuo,Hong-Chih,kuoho01,NL,27,2008,0.45,57,2,4,0,58,33,31,28,4.66,5,52,25,2,2,2,0
Paulino,Felipe,paulife01,NL,25,2008,0.18,55,4,3,0,57,31,29,28,4.66,8,41,20,2,2,2,0
Sharpless,Josh,sharpjo01,NL,27,2008,0.12,28,1,2,0,29,15,14,15,4.66,4,20,11,1,1,1,0
Driskill,Travis,drisktr01,NL,37,2008,0.07,28,1,2,0,31,16,14,15,4.66,3,20,10,1,1,1,0
Yan,Esteban,yanes01,NL,33,2008,0.35,29,1,1,0,29,16,15,15,4.66,4,21,12,2,1,2,0
Vogelsong,Ryan,vogelry01,NL,31,2008,0.37,29,1,1,0,30,16,15,15,4.66,3,21,12,1,2,2,0
Mercker,Kent,merckke01,NL,40,2008,0.31,28,1,1,1,30,15,14,15,4.66,4,20,11,1,1,1,0
Manon,Julio,manonju01,AL,35,2008,0.13,27,1,2,0,29,15,14,14,4.67,3,21,12,1,1,1,0
Childers,Jason,childja01,AL,33,2008,0.05,26,1,2,0,28,14,13,14,4.67,3,19,10,1,1,1,0
Diaz,Jose,diazjo01,AL,28,2008,0.05,26,1,1,0,27,15,14,13,4.67,3,19,10,1,1,1,0
Rodriguez,Eddy,rodried03,AL,27,2008,0.1,27,2,1,0,28,15,14,14,4.67,3,20,11,1,1,1,0
Benson,Kris,bensokr01,AL,34,2008,0.67,78,4,5,0,83,44,41,40,4.67,11,45,26,2,3,2,0
Rodriguez,Ricardo,rodriri03,AL,30,2008,0.18,54,3,3,0,58,31,28,28,4.67,7,37,20,1,2,2,0
Ginter,Matt,gintema01,AL,31,2008,0.12,27,1,1,0,30,16,14,14,4.67,3,19,10,1,1,1,0
Taubenheim,Ty,taubety01,AL,26,2008,0.24,53,3,4,0,55,30,28,27,4.67,6,40,22,1,3,2,0
Durbin,Chad,durbich01,AL,31,2008,0.6,107,6,6,1,112,58,55,56,4.67,15,64,40,3,6,3,0
Miller,Jason,milleja03,AL,26,2008,0.04,27,1,1,0,28,16,15,13,4.67,3,20,10,1,1,1,0
Blevins,Jerry,blevije01,AL,25,2008,0.05,27,2,2,0,29,15,14,14,4.67,3,21,10,1,1,1,0
Villone,Ron,villoro01,AL,38,2008,0.57,54,2,2,0,53,30,28,28,4.67,6,42,27,3,3,3,0
Rapada,Clay,rapadcl01,AL,27,2008,0.03,26,1,1,0,27,15,14,13,4.67,3,20,10,1,1,1,0
Bean,Colter,beanco01,AL,31,2008,0.05,27,1,2,0,28,15,14,14,4.67,3,19,11,1,1,1,0
Spurling,Chris,spurlch01,NL,31,2008,0.5,52,2,2,0,56,29,26,28,4.67,7,32,18,3,2,3,0
Mitre,Sergio,mitrese01,NL,27,2008,0.69,131,5,8,0,146,75,68,68,4.67,12,83,43,4,8,5,0
Brazoban,Yhency,brazoyh01,NL,28,2008,0.25,26,1,2,3,27,15,14,13,4.67,3,21,11,1,1,1,0
Bullington,Bryan,bullibr01,NL,28,2008,0.16,53,2,4,0,58,29,27,28,4.67,7,37,19,2,2,2,0
Threets,Erick,threeer01,NL,27,2008,0.03,26,1,1,0,27,15,14,13,4.67,3,19,10,1,1,1,0
Dove,Dennis,dovede01,NL,27,2008,0.03,27,1,1,0,28,15,14,14,4.67,4,20,10,1,1,1,0
Kline,Steve,klinest02,NL,36,2008,0.53,53,3,3,1,59,29,26,29,4.67,5,32,23,3,2,2,0
Davidson,Dave,davidda01,NL,24,2008,0.02,26,1,1,0,27,15,14,13,4.67,3,19,10,1,2,1,0
Benitez,Armando,benitar01,NL,36,2008,0.49,54,3,5,11,55,32,28,28,4.67,7,46,26,2,1,1,1
Eldred,Cal,eldreca01,NL,41,2008,0.12,26,1,1,0,28,13,13,14,4.67,3,19,10,1,1,1,0
Hughes,Travis,hughetr01,NL,30,2008,0.12,26,1,1,0,28,14,13,14,4.67,3,18,10,1,1,1,0
Lehr,Justin,lehrju01,NL,31,2008,0.2,27,2,1,0,29,16,14,14,4.67,3,20,11,1,1,1,0
Santana,Julio,santaju01,NL,35,2008,0.18,26,1,2,0,26,15,14,13,4.67,3,20,11,1,1,1,0
Fernandez,Jared,fernaja01,NL,36,2008,0.05,26,1,1,0,28,15,14,13,4.67,3,18,9,1,1,1,0
Duke,Zach,dukeza01,NL,25,2008,0.76,134,6,8,0,160,73,67,72,4.67,13,76,39,3,4,3,1
Rogers,Brian,rogerbr01,NL,26,2008,0.08,27,1,1,0,28,15,14,14,4.67,4,20,10,1,1,1,0
Roney,Matt,roneyma01,AL,28,2008,0.03,25,1,2,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Nageotte,Clint,nageocl01,AL,28,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Holtz,Mike,holtzmi01,AL,36,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Graman,Alex,gramaal01,AL,31,2008,0,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Kida,Masao,kidama01,AL,40,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
DePaula,Jorge,depaujo01,AL,30,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Chick,Travis,chicktr01,AL,24,2008,0.04,25,1,1,0,26,14,13,13,4.68,3,19,11,1,1,1,0
Alvarez,Abe,alvarab01,AL,26,2008,0.03,25,1,1,0,27,14,13,13,4.68,3,19,9,1,1,1,0
Andrade,Steve,andrast01,AL,30,2008,0.03,25,1,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Cerda,Jaime,cerdaja01,AL,30,2008,0.07,25,1,2,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Riley,Matt,rileyma01,AL,29,2008,0.05,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Sanders,David,sandeda01,AL,29,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Good,Andrew,goodan01,AL,29,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Anderson,Jason,anderja01,AL,29,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Almanzar,Carlos,almanca01,AL,35,2008,0.02,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Dingman,Craig,dingmcr01,AL,34,2008,0.11,25,1,2,1,26,14,13,13,4.68,3,18,9,1,1,1,0
Mendoza,Ramiro,mendora01,AL,36,2008,0,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Mantei,Matt,mantema01,AL,35,2008,0.09,25,1,1,0,26,14,13,13,4.68,3,18,11,1,1,1,0
Davis,Jason,davisja02,AL,28,2008,0.5,50,3,2,0,55,29,26,26,4.68,4,35,21,2,2,2,1
Hasegawa,Shigetoshi,hasegsh01,AL,40,2008,0.2,25,1,1,0,27,14,13,13,4.68,3,17,9,1,1,1,0
Baldwin,James,baldwja01,AL,37,2008,0.18,25,1,1,0,26,14,13,13,4.68,3,17,9,1,1,1,0
Walker,Kevin,walkeke01,AL,32,2008,0.03,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Karnuth,Jason,karnuja01,AL,32,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Bowyer,Travis,bowyetr01,AL,27,2008,0.03,25,1,1,0,26,13,13,13,4.68,3,19,9,1,1,1,0
Nunez,Franklin,nunezfr01,AL,31,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Regilio,Nick,regilni01,AL,30,2008,0.06,25,1,1,0,27,14,13,13,4.68,3,19,9,1,1,1,0
Thompson,Justin,thompju02,AL,35,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Yabu,Keiichi,yabuke01,AL,40,2008,0.18,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Tejera,Michael,tejermi01,AL,32,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Darensbourg,Vic,darenvi01,AL,38,2008,0.08,25,1,1,0,27,13,13,13,4.68,3,17,9,1,1,1,0
Urdaneta,Lino,urdanli01,NL,29,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Garcia,Anderson,garcian01,NL,27,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Serafini,Dan,serafda01,NL,34,2008,0,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Aybar,Manuel,aybarma01,NL,36,2008,0.09,25,1,1,0,27,14,13,13,4.68,3,19,9,1,1,1,0
Journell,Jimmy,journji01,NL,31,2008,0.02,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Matthews,Mike,matthmi01,NL,35,2008,0.02,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Riedling,John,riedljo01,NL,33,2008,0.09,25,2,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Neal,Blaine,nealbl01,NL,30,2008,0.08,25,1,2,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Sadler,Billy,sadlebi01,NL,27,2008,0.03,25,1,1,0,26,13,13,13,4.68,3,20,9,1,1,1,0
Campbell,Brett,campbbr02,NL,27,2008,0.03,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Tucker,T.J.,tucketj01,NL,30,2008,0.05,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Pulsipher,Bill,pulsibi01,NL,35,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Bottalico,Ricky,bottari01,NL,39,2008,0.14,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Strickland,Scott,stricsc01,NL,32,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Valentine,Joe,valenjo04,NL,29,2008,0.05,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Telemaco,Amaury,telemam01,NL,34,2008,0.04,25,1,1,0,26,13,13,13,4.68,3,18,9,1,1,1,0
Williams,Randy,willira01,NL,33,2008,0.09,25,1,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Liriano,Pedro,liriape01,NL,28,2008,0.03,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Bartosh,Cliff,bartocl01,NL,29,2008,0.07,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Crowell,Jim,croweji01,NL,34,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Johnston,Mike,johnsmi03,NL,29,2008,0,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Bentz,Chad,bentzch01,NL,28,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Venafro,Mike,venafmi01,NL,35,2008,0.03,25,2,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Horgan,Joe,horgajo01,NL,31,2008,0.02,25,1,1,0,27,15,13,13,4.68,3,19,10,1,1,1,0
Bajenaru,Jeff,bajenje01,NL,30,2008,0.02,25,1,2,0,26,14,13,13,4.68,4,18,9,1,1,1,0
Phelps,Tommy,phelpto01,NL,34,2008,0.08,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Schmoll,Steve,schmost01,NL,28,2008,0.15,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Ramirez,Santiago,ramirsa01,NL,30,2008,0.02,25,1,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Koo,Dae-Sung,kooda01,NL,40,2008,0.08,25,1,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Simpson,Allan,simpsal01,NL,31,2008,0.05,25,1,1,0,26,14,13,13,4.68,3,19,11,1,1,1,0
Mabeus,Chris,mabeuch01,NL,29,2008,0.01,25,1,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Adams,Mike,adamsmi03,NL,30,2008,0.06,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Almanza,Armando,almanar01,NL,36,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
Nitkowski,C.J.,nitkocj01,NL,35,2008,0.01,25,1,1,0,26,14,13,13,4.68,3,18,10,1,1,1,0
de los Santos,Valerio,delosva01,NL,36,2008,0.08,25,1,2,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Fox,Chad,foxch02,NL,38,2008,0.03,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Puffer,Brandon,puffebr01,NL,33,2008,0.03,25,1,1,0,26,14,13,13,4.68,3,18,9,1,1,1,0
Levine,Alan,levinal01,NL,40,2008,0.04,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
Weber,Ben,weberbe01,NL,39,2008,0.04,25,1,1,0,27,14,13,13,4.68,3,18,10,1,1,1,0
DeJean,Mike,dejeami01,NL,38,2008,0.2,25,2,1,0,27,14,13,13,4.68,3,19,10,1,1,1,0
Anderson,Matt,anderma01,NL,32,2008,0.04,25,1,1,0,27,15,13,13,4.68,3,18,10,1,1,1,0
Wunsch,Kelly,wunscke01,NL,36,2008,0.08,25,1,1,0,26,14,13,13,4.68,3,19,10,1,1,1,0
Byrdak,Tim,byrdati01,AL,35,2008,0.4,48,3,2,1,50,28,24,26,4.69,5,41,24,2,2,3,0
Thomson,John,thomsjo01,AL,35,2008,0.52,70,3,5,0,79,41,36,37,4.69,7,44,25,2,2,2,0
Chacon,Shawn,chacosh01,NL,31,2008,0.71,94,5,5,0,96,51,48,50,4.69,12,65,45,6,6,3,0
Lohse,Kyle,lohseky01,NL,30,2008,0.79,163,8,11,0,179,92,86,84,4.69,19,109,52,4,9,4,0
Loaiza,Esteban,loaizes01,NL,37,2008,0.71,94,5,6,0,102,52,49,49,4.69,12,65,32,2,3,2,0
Brito,Eude,britoeu01,NL,30,2008,0.18,47,3,3,0,49,26,25,24,4.69,5,33,19,2,2,2,1
Halsey,Brad,halsebr01,AL,27,2008,0.57,45,2,3,0,50,26,23,24,4.7,5,29,17,2,2,2,0
Pavano,Carl,pavanca01,AL,32,2008,0.33,66,4,3,0,74,39,34,35,4.7,8,44,21,1,3,2,0
Bonser,Boof,bonsebo01,AL,27,2008,0.73,156,8,10,0,168,88,81,82,4.7,22,124,54,3,4,4,1
Aardsma,David,aardsda01,AL,27,2008,0.43,46,3,2,0,47,26,24,24,4.7,6,40,20,1,2,2,0
Tata,Jordan,tatajo01,AL,27,2008,0.21,46,2,2,0,48,27,25,23,4.7,5,32,18,2,2,1,0
Bootcheck,Chris,bootcch01,AL,30,2008,0.5,65,3,3,0,69,37,35,33,4.71,7,47,23,2,3,4,0
Julio,Jorge,juliojo01,NL,29,2008,0.59,63,2,4,4,63,36,33,33,4.71,8,58,28,2,2,5,0
Gonzalez,Enrique,gonzaen01,NL,26,2008,0.45,63,3,4,0,66,38,35,31,4.71,7,44,22,1,2,1,0
Messenger,Randy,messera01,NL,27,2008,0.57,63,3,4,0,72,34,32,34,4.71,6,44,24,3,2,2,0
Jennings,Jason,jennija01,NL,30,2008,0.76,130,5,9,0,138,73,69,67,4.71,15,90,51,4,3,6,0
Valdez,Ismael,valdeis01,NL,35,2008,0.16,43,2,2,0,47,24,22,23,4.71,5,30,17,2,2,1,0
Soler,Alay,soleral01,NL,29,2008,0.25,65,3,4,0,68,38,35,33,4.71,8,44,25,2,2,3,0
Prior,Mark,priorma01,NL,28,2008,0.49,64,3,4,0,63,36,34,33,4.71,9,58,26,2,4,3,0
Smith,Mike,smithmi06,AL,31,2008,0.02,60,3,3,0,64,34,32,31,4.72,7,44,23,2,3,2,0
Pauley,David,pauleda01,AL,25,2008,0.11,62,3,4,0,68,35,33,32,4.72,6,46,22,2,3,2,0
Cherry,Rocky,cherrro01,AL,29,2008,0.26,41,2,2,0,42,23,22,21,4.72,5,30,17,1,2,1,0
Sanchez,Jonathan,sanchjo01,NL,26,2008,0.47,60,3,4,0,61,34,32,31,4.72,7,54,27,1,4,3,0
Morris,Matt,morrima01,NL,34,2008,0.82,180,10,11,0,204,107,96,93,4.72,18,103,55,5,9,3,1
Rodriguez,Wandy,rodriwa01,NL,29,2008,0.78,162,9,11,0,168,96,88,82,4.72,20,127,62,4,6,4,1
Carrasco,D.J.,carradj01,AL,31,2008,0.3,58,3,4,0,63,33,30,31,4.73,6,38,24,1,3,2,1
Douglass,Sean,douglse01,AL,29,2008,0.25,56,3,3,0,59,32,30,29,4.74,7,41,21,1,2,2,0
Musser,Neal,mussene01,AL,28,2008,0.22,37,2,2,0,41,20,18,21,4.74,5,28,15,2,1,2,0
Aquino,Greg,aquingr01,NL,30,2008,0.39,37,2,2,0,39,21,19,20,4.74,5,31,15,1,2,2,0
Lieber,Jon,liebejo01,NL,38,2008,0.75,114,6,8,0,130,65,61,59,4.74,15,75,28,4,4,2,0
Lee,Cliff,leecl02,AL,30,2008,0.77,126,8,7,0,136,74,67,66,4.75,17,88,42,2,5,4,0
Wright,Chase,wrighch01,AL,25,2008,0.1,53,4,3,0,55,30,28,28,4.75,8,41,20,1,3,2,0
Clippard,Tyler,clippty01,AL,23,2008,0.23,73,5,4,0,74,41,39,38,4.75,10,55,30,2,2,3,1
Wagner,Ryan,wagnery01,NL,26,2008,0.37,36,2,2,0,39,21,19,19,4.75,4,27,14,2,2,2,0
Condrey,Clay,condrcl01,NL,33,2008,0.44,53,4,2,1,60,29,27,29,4.75,6,34,19,2,3,1,0
Michalak,Chris,michach01,NL,37,2008,0.21,55,3,4,0,60,31,28,30,4.75,7,35,22,2,3,2,0
Ishii,Kazuhisa,ishiika01,NL,35,2008,0.25,54,3,4,0,56,32,29,28,4.75,7,38,23,2,2,2,0
Logan,Boone,loganbo02,AL,24,2008,0.41,52,2,2,0,55,30,28,27,4.76,6,39,21,2,2,2,0
Cali,Carmen,calica01,AL,30,2008,0.21,35,2,2,0,37,20,18,19,4.76,4,26,16,2,2,2,0
Batista,Miguel,batismi01,AL,37,2008,0.8,166,11,9,4,186,92,84,92,4.77,16,106,70,4,6,10,1
Ledezma,Wilfredo,ledezwi01,NL,27,2008,0.57,66,3,4,0,70,39,34,36,4.77,8,49,31,3,2,3,1
Cabrera,Daniel,cabreda01,AL,27,2008,0.8,177,9,13,0,170,105,98,90,4.78,18,159,96,4,10,10,1
Kennedy,Joe,kennejo04,AL,29,2008,0.68,95,5,7,0,104,55,50,51,4.78,9,59,41,2,5,5,0
Ohka,Tomokazu,ohkato01,AL,32,2008,0.67,97,5,6,0,106,57,52,51,4.78,12,54,35,2,3,3,0
Gallagher,Sean,gallase01,NL,23,2008,0.14,32,2,2,1,33,19,17,17,4.78,4,23,14,1,1,1,0
King,Ray,kingra01,NL,34,2008,0.48,49,2,3,0,53,27,25,27,4.78,6,32,21,1,2,2,0
Standridge,Jason,standja01,AL,30,2008,0.26,31,2,2,0,33,19,16,17,4.79,4,23,13,2,1,1,0
Glynn,Ryan,glynnry01,AL,34,2008,0.06,46,2,3,0,50,27,24,25,4.79,6,34,17,1,2,1,0
Hendrickson,Mark,hendrma01,NL,34,2008,0.77,124,5,8,0,139,73,67,65,4.79,14,83,40,3,3,4,0
Perez,Juan,perezju01,NL,30,2008,0.14,31,1,2,0,33,17,16,17,4.79,4,24,13,1,1,1,0
Houlton,D.J.,houltdj01,NL,29,2008,0.44,46,2,3,0,49,26,24,25,4.79,7,34,17,1,2,1,0
Jones,Greg,jonesgr01,AL,32,2008,0.14,30,1,1,0,32,17,16,16,4.8,4,21,12,1,1,1,0
Anderson,Brian,anderbr02,AL,36,2008,0.1,60,3,3,0,66,35,32,32,4.8,8,42,21,2,2,2,0
Etherton,Seth,etherse01,AL,32,2008,0.11,61,4,4,0,64,36,33,32,4.8,8,43,24,1,2,2,0
Mota,Guillermo,motagu01,NL,35,2008,0.57,60,3,3,0,63,35,33,31,4.8,8,47,23,3,2,2,0
Mathieson,Scott,mathisc01,NL,24,2008,0.22,60,3,4,0,63,36,33,31,4.8,8,46,22,2,2,2,1
Smith,Travis,smithtr01,NL,36,2008,0.07,30,2,2,0,33,17,16,16,4.8,3,22,11,1,1,1,0
Barry,Kevin,barryke01,NL,30,2008,0.18,30,2,2,0,32,18,17,15,4.8,3,23,12,1,1,1,0
Thompson,Mike,thompmi03,NL,28,2008,0.46,61,3,3,0,66,36,33,32,4.8,7,35,22,3,4,1,0
Acevedo,Jose,acevejo01,NL,31,2008,0.19,30,2,2,0,33,18,16,16,4.8,4,21,11,1,1,1,0
Harville,Chad,harvich01,AL,32,2008,0.32,29,1,2,0,30,17,16,15,4.81,3,22,13,1,1,2,0
Witasick,Jay,witasja01,AL,36,2008,0.43,43,2,2,0,44,25,23,23,4.81,4,33,24,2,2,3,0
Contreras,Jose,contrjo01,AL,37,2008,0.81,173,10,11,0,190,104,93,92,4.81,19,115,60,3,11,8,0
Bukvich,Ryan,bukviry01,AL,30,2008,0.29,43,2,2,0,44,25,23,23,4.81,5,29,20,1,2,2,0
De Jong,Jordan,dejonjo01,AL,29,2008,0.09,29,2,1,0,31,17,16,15,4.81,3,22,11,1,1,1,0
Majewski,Gary,majewga01,NL,28,2008,0.53,44,2,3,0,50,24,23,24,4.81,4,29,16,2,2,2,0
Keisler,Randy,keislra01,NL,32,2008,0.32,43,2,2,0,47,26,23,23,4.81,6,29,16,1,1,1,0
Gosling,Mike,goslimi01,NL,28,2008,0.33,44,2,2,0,48,25,22,25,4.81,5,34,22,4,2,1,0
Petit,Yusmeiro,petityu01,NL,24,2008,0.46,72,4,4,0,77,41,39,38,4.81,11,54,24,2,2,1,1
Barone,Daniel,baronda01,NL,25,2008,0.32,59,3,4,0,62,34,31,32,4.81,9,39,23,2,2,2,0
Marquis,Jason,marquja01,NL,30,2008,0.81,175,11,11,0,183,105,95,92,4.81,24,99,66,4,10,4,1
Wolf,Randy,wolfra02,NL,32,2008,0.65,117,8,6,0,126,65,62,63,4.81,15,95,47,3,6,4,0
Politte,Cliff,politcl01,AL,34,2008,0.32,28,2,1,0,30,16,15,15,4.82,4,20,11,2,1,1,0
